sample,candidate,interval,step,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,roll1y_worst,roll1y_neg,roll1y_win,roll2y_worst,roll2y_neg,roll2y_win,bench_return,bench_sharpe,bench_mdd
2011,H,5,0.05,5.804,0.1298,-0.364,0.1933,0.73,-0.352840487854291,0.18442401297998917,0.26392644672796106,-0.22920940598502015,0.07951247823563552,0.3134068485200232,8.8541,0.815,-0.364
2011,H,5,0.07,5.8021,0.1298,-0.364,0.1938,0.728,-0.3528404878542909,0.1836127636560303,0.2625743645213629,-0.22721056193314093,0.0812536273940801,0.3116656993615786,8.8541,0.815,-0.364
2011,H,5,0.1,5.8264,0.1301,-0.364,0.1948,0.727,-0.3528404878542909,0.1811790156841536,0.2614926987560844,-0.22421937763883015,0.08618688334300638,0.3113755078351712,8.8541,0.815,-0.364
2011,H,5,0.15,5.718,0.1289,-0.364,0.1965,0.717,-0.3528404878542909,0.18009734991887508,0.24716062736614386,-0.2192529623463586,0.09460243760882182,0.3003482298316889,8.8541,0.815,-0.364
2011,H,5,0.2,5.6303,0.128,-0.364,0.198,0.709,-0.3528404878542909,0.17901568415359653,0.24229313142239048,-0.21094668589355037,0.0963435867672664,0.21735345327916425,8.8541,0.815,-0.364
2011,H,5,0.25,5.5294,0.1269,-0.364,0.1991,0.701,-0.352840487854291,0.17820443482963763,0.18550567874526772,-0.2072047182914919,0.1004062681369704,0.11665699361578642,8.8541,0.815,-0.364
2011,H,5,0.3,5.6046,0.1277,-0.364,0.1997,0.703,-0.352840487854291,0.1752298539751217,0.1828015143320714,-0.20534794986188443,0.10098665118978525,0.11317469529889727,8.8541,0.815,-0.364
2011,H,5,0.4,5.6268,0.1279,-0.364,0.2005,0.702,-0.3528404878542909,0.1752298539751217,0.18442401297998917,-0.20575445096287714,0.10185722576900755,0.11201392919326755,8.8541,0.815,-0.364
2011,H,5,0.5,5.5975,0.1276,-0.364,0.2012,0.699,-0.3528404878542909,0.1760411032990806,0.172796106003245,-0.20823648653047777,0.10388856645385955,0.09402205455600697,8.8541,0.815,-0.364
2011,H,5,0.75,5.5934,0.1276,-0.364,0.2015,0.698,-0.3528404878542909,0.17712276906435911,0.1687398593834505,-0.20823648653047777,0.10621009866511898,0.0893789901334881,8.8541,0.815,-0.364
2011,H,5,1.0,5.5914,0.1276,-0.364,0.202,0.697,-0.3528404878542909,0.17901568415359653,0.15981611681990265,-0.20823648653047777,0.10824143934997098,0.0922809053975624,8.8541,0.815,-0.364
2011,H,7,0.01,5.7991,0.1298,-0.364,0.1927,0.732,-0.3528404878542909,0.18739859383450513,0.2717685235262304,-0.23365475689615234,0.07283807312826465,0.3386535113174695,8.8541,0.815,-0.364
2011,H,7,0.02,5.8057,0.1299,-0.364,0.1927,0.732,-0.352840487854291,0.18604651162790697,0.26636019469983774,-0.23308678253214277,0.07370864770748695,0.3374927452118398,8.8541,0.815,-0.364
2011,H,7,0.03,5.8117,0.1299,-0.364,0.1928,0.732,-0.352840487854291,0.18469442942130881,0.2631151974040022,-0.23251911095607358,0.07603017991874637,0.3183401044689495,8.8541,0.815,-0.364
2011,H,7,0.05,5.8226,0.13,-0.364,0.193,0.732,-0.352840487854291,0.18523526230394807,0.26041103299080587,-0.2313846762262355,0.07777132907719095,0.3151479976784678,8.8541,0.815,-0.364
2011,H,7,0.07,5.8316,0.1301,-0.364,0.1933,0.731,-0.352840487854291,0.18415359653866956,0.25959978366684694,-0.2302514528236883,0.08009286128845038,0.3163087637840975,8.8541,0.815,-0.364
2011,H,7,0.1,5.8485,0.1303,-0.364,0.1939,0.731,-0.352840487854291,0.1836127636560303,0.25905895078420765,-0.22855388921495123,0.08299477655252467,0.3174695298897272,8.8541,0.815,-0.364
2011,H,7,0.15,5.8744,0.1306,-0.364,0.195,0.729,-0.3528404878542909,0.18063818280151434,0.2625743645213629,-0.225730674832594,0.08995937318630295,0.3151479976784678,8.8541,0.815,-0.364
2011,H,7,0.2,5.7618,0.1294,-0.364,0.1962,0.72,-0.352840487854291,0.18090859924283395,0.24851270957274202,-0.22291503491786457,0.09518282066163668,0.2515960533952409,8.8541,0.815,-0.364
2011,H,7,0.25,5.6339,0.128,-0.364,0.1973,0.711,-0.352840487854291,0.18226068144943214,0.24094104921579232,-0.21996058574203747,0.1044689495066744,0.22634939059779455,8.8541,0.815,-0.364
2011,H,7,0.3,5.5486,0.1271,-0.364,0.1982,0.704,-0.3528404878542909,0.1828015143320714,0.26554894537587886,-0.21477580514794614,0.10824143934997098,0.23824724318049914,8.8541,0.815,-0.364
2011,H,7,0.4,5.5843,0.1275,-0.364,0.1994,0.703,-0.3528404878542909,0.18415359653866956,0.2660897782585181,-0.2100292411841468,0.1175275681950087,0.22663958212420196,8.8541,0.815,-0.364
2011,H,7,0.5,5.7276,0.129,-0.364,0.2004,0.708,-0.352840487854291,0.19659275283937264,0.2709572742022715,-0.20789641017709692,0.1195589088798607,0.238827626233314,8.8541,0.815,-0.364
2011,H,7,0.75,5.876,0.1306,-0.364,0.201,0.713,-0.352840487854291,0.19280692266089777,0.22417522985397512,-0.20806696699010485,0.11868833430063842,0.1819500870574579,8.8541,0.815,-0.364
2011,H,7,1.0,6.0128,0.132,-0.364,0.2018,0.717,-0.352840487854291,0.1811790156841536,0.214710654407788,-0.20823648653047788,0.11926871735345328,0.16221706326175275,8.8541,0.815,-0.364
2011,H,10,0.01,5.8012,0.1298,-0.364,0.1927,0.732,-0.352840487854291,0.18739859383450513,0.2820443482963764,-0.233947119756705,0.07254788160185723,0.3398142774230992,8.8541,0.815,-0.364
2011,H,10,0.02,5.8101,0.1299,-0.364,0.1927,0.732,-0.352840487854291,0.18658734451054623,0.2725797728501893,-0.2336715375400812,0.07254788160185723,0.3398142774230992,8.8541,0.815,-0.364
2011,H,10,0.03,5.8188,0.13,-0.364,0.1927,0.732,-0.3528404878542909,0.18685776095186588,0.27393185505678747,-0.23339628738968143,0.0734184561810795,0.3377829367382472,8.8541,0.815,-0.364
2011,H,10,0.05,5.8355,0.1302,-0.364,0.1928,0.733,-0.352840487854291,0.18550567874526772,0.2742022714981071,-0.23284678331178243,0.07544979686593152,0.3398142774230992,8.8541,0.815,-0.364
2011,H,10,0.07,5.8515,0.1303,-0.364,0.193,0.733,-0.352840487854291,0.18604651162790697,0.27961060032449975,-0.23229860757144527,0.07661056297156123,0.3403946604759141,8.8541,0.815,-0.364
2011,H,10,0.1,5.874,0.1306,-0.364,0.1932,0.734,-0.352840487854291,0.18523526230394807,0.27230935640886966,-0.23147883469975605,0.07893209518282066,0.3209518282066164,8.8541,0.815,-0.364
2011,H,10,0.15,5.9114,0.131,-0.364,0.1939,0.733,-0.352840487854291,0.18523526230394807,0.2687939426717144,-0.23011918895347205,0.08270458502611723,0.3195008705745792,8.8541,0.815,-0.364
2011,H,10,0.2,5.9754,0.1316,-0.364,0.1947,0.734,-0.3528404878542909,0.1828015143320714,0.27636560302866414,-0.22876784682787155,0.08560650029019153,0.3267556587347649,8.8541,0.815,-0.364
2011,H,10,0.25,5.959,0.1315,-0.364,0.1956,0.731,-0.352840487854291,0.18063818280151434,0.26798269334775554,-0.22742480907678042,0.08966918165989553,0.3212420197330238,8.8541,0.815,-0.364
2011,H,10,0.3,5.8297,0.1301,-0.364,0.1963,0.723,-0.352840487854291,0.18253109789075175,0.25202812330989727,-0.22609007645291246,0.0934416715031921,0.3064422518862449,8.8541,0.815,-0.364
2011,H,10,0.4,5.6786,0.1285,-0.364,0.1976,0.712,-0.352840487854291,0.18415359653866956,0.23174689021092482,-0.21987690972439444,0.09779454439930355,0.2820661636680209,8.8541,0.815,-0.364
2011,H,10,0.5,5.5679,0.1273,-0.364,0.1989,0.704,-0.3528404878542909,0.1838831800973499,0.2322877230935641,-0.2123817823555848,0.1004062681369704,0.2605919907138712,8.8541,0.815,-0.364
2011,H,10,0.75,5.746,0.1292,-0.364,0.2,0.709,-0.352840487854291,0.18063818280151434,0.24121146565711196,-0.2103053238313275,0.09982588508415555,0.20342426001160765,8.8541,0.815,-0.364
2011,H,10,1.0,5.8948,0.1308,-0.364,0.2015,0.713,-0.3528404878542909,0.17820443482963763,0.2620335316387236,-0.20823648653047766,0.10156703424260012,0.2280905397562391,8.8541,0.815,-0.364
2011,H,14,0.01,5.8013,0.1298,-0.364,0.1927,0.732,-0.352840487854291,0.18739859383450513,0.28420767982693346,-0.23407280779728223,0.07283807312826465,0.3386535113174695,8.8541,0.815,-0.364
2011,H,14,0.02,5.8104,0.1299,-0.364,0.1927,0.732,-0.352840487854291,0.18712817739318552,0.2725797728501893,-0.23392269985721326,0.07196749854904237,0.3386535113174695,8.8541,0.815,-0.364
2011,H,14,0.03,5.8194,0.13,-0.364,0.1927,0.732,-0.3528404878542909,0.18631692806922662,0.27068685776095186,-0.23377271021328738,0.07167730702263495,0.3380731282646547,8.8541,0.815,-0.364
2011,H,14,0.05,5.8372,0.1302,-0.364,0.1927,0.733,-0.3528404878542909,0.18415359653866956,0.2809626825310979,-0.2334730858138635,0.0722576900754498,0.3386535113174695,8.8541,0.815,-0.364
2011,H,14,0.07,5.8547,0.1304,-0.364,0.1928,0.734,-0.3528404878542909,0.18523526230394807,0.2733910221741482,-0.2331739345990106,0.07283807312826465,0.3412652350551364,8.8541,0.815,-0.364
2011,H,14,0.1,5.8803,0.1306,-0.364,0.1929,0.735,-0.3528404878542909,0.18415359653866956,0.2658193618171985,-0.23272609499780206,0.0742890307603018,0.3244341265235055,8.8541,0.815,-0.364
2011,H,14,0.15,5.9213,0.1311,-0.364,0.1932,0.736,-0.352840487854291,0.183071930773391,0.27068685776095186,-0.23198206158530976,0.0763203714451538,0.3224027858386535,8.8541,0.815,-0.364
2011,H,14,0.2,5.9609,0.1315,-0.364,0.1936,0.737,-0.3528404878542909,0.18253109789075175,0.2736614386154678,-0.23124098557638617,0.07748113755078352,0.3293673824724318,8.8541,0.815,-0.364
2011,H,14,0.25,6.0141,0.132,-0.364,0.1941,0.738,-0.352840487854291,0.1795565170362358,0.27744726879394266,-0.23050286697103162,0.08009286128845038,0.3296575739988392,8.8541,0.815,-0.364
2011,H,14,0.3,6.0404,0.1323,-0.364,0.1946,0.738,-0.352840487854291,0.17847485127095727,0.2725797728501893,-0.22976770576924577,0.0812536273940801,0.3305281485780615,8.8541,0.815,-0.364
2011,H,14,0.4,6.0151,0.132,-0.364,0.1955,0.734,-0.352840487854291,0.17928610059491618,0.3044889129259059,-0.22830625557638062,0.0844457341845618,0.3302379570516541,8.8541,0.815,-0.364
2011,H,14,0.5,5.9373,0.1312,-0.364,0.1966,0.727,-0.3528404878542909,0.1811790156841536,0.2971876690102758,-0.22670876481934743,0.09170052234474753,0.3453279164248404,8.8541,0.815,-0.364
2011,H,14,0.75,5.8563,0.1304,-0.364,0.198,0.72,-0.352840487854291,0.1836127636560303,0.3071930773391022,-0.21713045561814148,0.10359837492745212,0.3282066163668021,8.8541,0.815,-0.364
2011,H,14,1.0,5.7701,0.1295,-0.364,0.2,0.711,-0.352840487854291,0.18577609518658733,0.30313683071930775,-0.20755214641693542,0.11172373766686013,0.3090539756239118,8.8541,0.815,-0.364
2011,H,21,0.01,5.7906,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.28069226608977826,-0.234067956132901,0.07312826465467208,0.3392338943702844,8.8541,0.815,-0.364
2011,H,21,0.02,5.7891,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.28474851270957274,-0.23391287823230844,0.07283807312826465,0.338943702843877,8.8541,0.815,-0.364
2011,H,21,0.03,5.7874,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.28393726338561387,-0.23375780033171567,0.07254788160185723,0.3380731282646547,8.8541,0.815,-0.364
2011,H,21,0.05,5.7841,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18631692806922662,0.2736614386154678,-0.23344764453053046,0.0734184561810795,0.3372025536854324,8.8541,0.815,-0.364
2011,H,21,0.07,5.7806,0.1296,-0.364,0.1927,0.73,-0.352840487854291,0.18631692806922662,0.2717685235262304,-0.23313748872934514,0.07370864770748695,0.3386535113174695,8.8541,0.815,-0.364
2011,H,21,0.1,5.7751,0.1295,-0.364,0.1928,0.73,-0.3528404878542909,0.18550567874526772,0.2714981070849108,-0.23267225502756705,0.0742890307603018,0.3395240858966918,8.8541,0.815,-0.364
2011,H,21,0.15,5.7652,0.1294,-0.364,0.1929,0.729,-0.352840487854291,0.18604651162790697,0.2652785289345592,-0.23189686552460376,0.07806152060359837,0.3195008705745792,8.8541,0.815,-0.364
2011,H,21,0.2,5.7544,0.1293,-0.364,0.1931,0.728,-0.352840487854291,0.18469442942130881,0.2641968631692807,-0.23112147602164057,0.0783517121300058,0.3203714451538015,8.8541,0.815,-0.364
2011,H,21,0.25,5.7427,0.1292,-0.364,0.1933,0.727,-0.352840487854291,0.18415359653866956,0.26717144402379667,-0.23034608651867716,0.07980266976204295,0.3197910621009867,8.8541,0.815,-0.364
2011,H,21,0.3,5.7301,0.1291,-0.364,0.1936,0.726,-0.352840487854291,0.1838831800973499,0.2666306111411574,-0.22957069701571386,0.08212420197330238,0.3215322112594312,8.8541,0.815,-0.364
2011,H,21,0.4,5.7231,0.129,-0.364,0.1943,0.723,-0.3528404878542909,0.18144943212547324,0.2652785289345592,-0.22801991800978738,0.0853163087637841,0.3192106790481718,8.8541,0.815,-0.364
2011,H,21,0.5,5.7219,0.129,-0.364,0.195,0.721,-0.352840487854291,0.1795565170362358,0.28637101135749055,-0.22646913900386068,0.08647707486941382,0.3235635519442832,8.8541,0.815,-0.364
2011,H,21,0.75,5.3828,0.1253,-0.364,0.1964,0.701,-0.3528404878542909,0.18334234721471065,0.24797187669010276,-0.2225921914890442,0.09402205455600697,0.2994776552524666,8.8541,0.815,-0.364
2011,H,21,1.0,5.0597,0.1215,-0.364,0.1982,0.68,-0.352840487854291,0.18442401297998917,0.22038939967550028,-0.2187152439742278,0.1024376088218224,0.1363900174114916,8.8541,0.815,-0.364
2011,H,28,0.01,5.7896,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.18766901027582478,0.280151433207139,-0.23433945752537622,0.07370864770748695,0.3383633197910621,8.8541,0.815,-0.364
2011,H,28,0.02,5.787,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.18739859383450513,0.2804218496484586,-0.23445588101725912,0.07312826465467208,0.340975043528729,8.8541,0.815,-0.364
2011,H,28,0.03,5.7844,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.2717685235262304,-0.23457230450914157,0.07283807312826465,0.3395240858966918,8.8541,0.815,-0.364
2011,H,28,0.05,5.779,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2733910221741482,-0.23480515149290693,0.0722576900754498,0.3383633197910621,8.8541,0.815,-0.364
2011,H,28,0.07,5.7735,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.18712817739318552,0.26041103299080587,-0.2350379984766724,0.07283807312826465,0.3203714451538015,8.8541,0.815,-0.364
2011,H,28,0.1,5.7649,0.1294,-0.364,0.1927,0.73,-0.3528404878542909,0.18604651162790697,0.25635478637101133,-0.2353872689523202,0.0742890307603018,0.3195008705745792,8.8541,0.815,-0.364
2011,H,28,0.15,5.7501,0.1293,-0.364,0.1928,0.729,-0.352840487854291,0.18442401297998917,0.2658193618171985,-0.2359693864117337,0.07515960533952408,0.3212420197330238,8.8541,0.815,-0.364
2011,H,28,0.2,5.7343,0.1291,-0.364,0.1929,0.728,-0.352840487854291,0.18469442942130881,0.2609518658734451,-0.23655150387114687,0.07661056297156123,0.3186302959953569,8.8541,0.815,-0.364
2011,H,28,0.25,5.7178,0.1289,-0.364,0.1931,0.726,-0.3528404878542909,0.18469442942130881,0.2601406165494862,-0.23713362133056015,0.07748113755078352,0.3171793383633198,8.8541,0.815,-0.364
2011,H,28,0.3,5.7004,0.1287,-0.364,0.1932,0.725,-0.352840487854291,0.1838831800973499,0.26176311519740403,-0.23771573878997343,0.0783517121300058,0.3151479976784678,8.8541,0.815,-0.364
2011,H,28,0.4,5.6632,0.1283,-0.364,0.1937,0.722,-0.352840487854291,0.1836127636560303,0.2620335316387236,-0.2388799737088,0.08096343586767267,0.3203714451538015,8.8541,0.815,-0.364
2011,H,28,0.5,5.6207,0.1279,-0.364,0.1942,0.718,-0.352840487854291,0.1836127636560303,0.25608436992969175,-0.24004420862762654,0.08415554265815438,0.3226929773650609,8.8541,0.815,-0.364
2011,H,28,0.75,5.6494,0.1282,-0.364,0.1953,0.717,-0.3528404878542909,0.183071930773391,0.2944835045970795,-0.24295479592469293,0.10591990713871155,0.3380731282646547,8.8541,0.815,-0.364
2011,H,28,1.0,5.6807,0.1285,-0.364,0.1968,0.715,-0.352840487854291,0.20308274743104382,0.30502974580854514,-0.24586538322175944,0.11404526987811955,0.3488102147417295,8.8541,0.815,-0.364
2011,H,42,0.01,5.789,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.1879394267171444,0.2766360194699838,-0.23422303403349376,0.07370864770748695,0.3398142774230992,8.8541,0.815,-0.364
2011,H,42,0.02,5.7857,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.2793401838831801,-0.23422303403349376,0.07370864770748695,0.3412652350551364,8.8541,0.815,-0.364
2011,H,42,0.03,5.7825,0.1296,-0.364,0.1927,0.731,-0.3528404878542909,0.18739859383450513,0.28474851270957274,-0.23422303403349376,0.07370864770748695,0.3403946604759141,8.8541,0.815,-0.364
2011,H,42,0.05,5.7759,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.18739859383450513,0.2701460248783126,-0.23422303403349365,0.0734184561810795,0.3386535113174695,8.8541,0.815,-0.364
2011,H,42,0.07,5.7693,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.18739859383450513,0.27474310438074634,-0.23422303403349376,0.07283807312826465,0.3401044689495067,8.8541,0.815,-0.364
2011,H,42,0.1,5.7594,0.1294,-0.364,0.1927,0.73,-0.352840487854291,0.18631692806922662,0.2760951865873445,-0.23422303403349376,0.07283807312826465,0.3401044689495067,8.8541,0.815,-0.364
2011,H,42,0.15,5.7425,0.1292,-0.364,0.1927,0.729,-0.352840487854291,0.18577609518658733,0.26554894537587886,-0.23422303403349365,0.07283807312826465,0.3209518282066164,8.8541,0.815,-0.364
2011,H,42,0.2,5.7254,0.129,-0.364,0.1928,0.728,-0.3528404878542909,0.18577609518658733,0.26230394808004326,-0.23422303403349365,0.07370864770748695,0.3206616366802089,8.8541,0.815,-0.364
2011,H,42,0.25,5.7079,0.1288,-0.364,0.1928,0.727,-0.3528404878542909,0.18577609518658733,0.2660897782585181,-0.23422303403349376,0.07457922228670923,0.3224027858386535,8.8541,0.815,-0.364
2011,H,42,0.3,5.6901,0.1286,-0.364,0.1929,0.726,-0.3528404878542909,0.18550567874526772,0.26068144943212546,-0.23422303403349365,0.07457922228670923,0.3235635519442832,8.8541,0.815,-0.364
2011,H,42,0.4,5.6537,0.1282,-0.364,0.1931,0.723,-0.352840487854291,0.18415359653866956,0.2620335316387236,-0.23422303403349365,0.07544979686593152,0.3180499129425421,8.8541,0.815,-0.364
2011,H,42,0.5,5.6161,0.1278,-0.364,0.1933,0.721,-0.3528404878542909,0.1836127636560303,0.26041103299080587,-0.23422303403349376,0.0763203714451538,0.3192106790481718,8.8541,0.815,-0.364
2011,H,42,0.75,5.5172,0.1268,-0.364,0.1942,0.713,-0.352840487854291,0.18226068144943214,0.2541914548404543,-0.23422303403349376,0.07748113755078352,0.3340104468949507,8.8541,0.815,-0.364
2011,H,42,1.0,5.4114,0.1256,-0.364,0.1954,0.705,-0.352840487854291,0.17793401838831802,0.256625202812331,-0.23422303403349376,0.0792222867092281,0.332849680789321,8.8541,0.815,-0.364
2011,H,63,0.01,5.7897,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2828555976203353,-0.23422303403349376,0.0734184561810795,0.3392338943702844,8.8541,0.815,-0.364
2011,H,63,0.02,5.7871,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.18766901027582478,0.28420767982693346,-0.23422303403349365,0.07370864770748695,0.3401044689495067,8.8541,0.815,-0.364
2011,H,63,0.03,5.7846,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.28474851270957274,-0.23422303403349376,0.07312826465467208,0.3386535113174695,8.8541,0.815,-0.364
2011,H,63,0.05,5.7796,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18739859383450513,0.28069226608977826,-0.23422303403349365,0.07254788160185723,0.3383633197910621,8.8541,0.815,-0.364
2011,H,63,0.07,5.7745,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.18712817739318552,0.28474851270957274,-0.23422303403349365,0.07254788160185723,0.336912362159025,8.8541,0.815,-0.364
2011,H,63,0.1,5.7668,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.18604651162790697,0.26636019469983774,-0.23422303403349376,0.0722576900754498,0.3183401044689495,8.8541,0.815,-0.364
2011,H,63,0.15,5.754,0.1293,-0.364,0.1927,0.729,-0.3528404878542909,0.18577609518658733,0.269875608436993,-0.23422303403349365,0.07196749854904237,0.3157283807312826,8.8541,0.815,-0.364
2011,H,63,0.2,5.741,0.1292,-0.364,0.1927,0.729,-0.3528404878542909,0.18496484586262846,0.2687939426717144,-0.23422303403349365,0.07167730702263495,0.3145676146256529,8.8541,0.815,-0.364
2011,H,63,0.25,5.7279,0.129,-0.364,0.1927,0.728,-0.352840487854291,0.18415359653866956,0.26230394808004326,-0.23422303403349365,0.07196749854904237,0.3081834010446895,8.8541,0.815,-0.364
2011,H,63,0.3,5.7146,0.1289,-0.364,0.1928,0.727,-0.352840487854291,0.18415359653866956,0.2641968631692807,-0.23422303403349376,0.0722576900754498,0.3078932095182821,8.8541,0.815,-0.364
2011,H,63,0.4,5.6878,0.1286,-0.364,0.1929,0.725,-0.3528404878542909,0.1836127636560303,0.26176311519740403,-0.23422303403349365,0.07254788160185723,0.3015089959373186,8.8541,0.815,-0.364
2011,H,63,0.5,5.6604,0.1283,-0.364,0.193,0.724,-0.352840487854291,0.18171984856679285,0.2582477014602488,-0.23422303403349365,0.0722576900754498,0.2957051654091701,8.8541,0.815,-0.364
2011,H,63,0.75,5.5899,0.1275,-0.364,0.1935,0.719,-0.352840487854291,0.18009734991887508,0.25202812330989727,-0.23422303403349376,0.07254788160185723,0.2890307603017992,8.8541,0.815,-0.364
2011,H,63,1.0,5.5164,0.1267,-0.364,0.1941,0.714,-0.352840487854291,0.17847485127095727,0.24770146024878312,-0.23422303403349365,0.0734184561810795,0.283517121300058,8.8541,0.815,-0.364
2011,H,84,0.01,5.792,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.28312601406165494,-0.23422303403349365,0.07370864770748695,0.340975043528729,8.8541,0.815,-0.364
2011,H,84,0.02,5.7919,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.27798810167658194,-0.23422303403349376,0.07370864770748695,0.3392338943702844,8.8541,0.815,-0.364
2011,H,84,0.03,5.7917,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.1879394267171444,0.28123309897241755,-0.23422303403349376,0.07370864770748695,0.3372025536854324,8.8541,0.815,-0.364
2011,H,84,0.05,5.7914,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2782585181179016,-0.23422303403349376,0.07370864770748695,0.3386535113174695,8.8541,0.815,-0.364
2011,H,84,0.07,5.7911,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.27961060032449975,-0.23422303403349365,0.07370864770748695,0.3406848520023215,8.8541,0.815,-0.364
2011,H,84,0.1,5.7906,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.1879394267171444,0.2844780962682531,-0.23422303403349365,0.07370864770748695,0.340975043528729,8.8541,0.815,-0.364
2011,H,84,0.15,5.7898,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.28528934559221203,-0.23422303403349365,0.07370864770748695,0.3401044689495067,8.8541,0.815,-0.364
2011,H,84,0.2,5.789,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2787993510005408,-0.23422303403349376,0.08154381892048752,0.3406848520023215,8.8541,0.815,-0.364
2011,H,84,0.25,5.7882,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18820984315846404,0.2793401838831801,-0.23422303403349376,0.08154381892048752,0.3403946604759141,8.8541,0.815,-0.364
2011,H,84,0.3,5.7875,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18820984315846404,0.28907517577068687,-0.23422303403349376,0.08154381892048752,0.3412652350551364,8.8541,0.815,-0.364
2011,H,84,0.4,5.7859,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.18820984315846404,0.28150351541373714,-0.23422303403349376,0.08212420197330238,0.3398142774230992,8.8541,0.815,-0.364
2011,H,84,0.5,5.7843,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18820984315846404,0.28393726338561387,-0.23422303403349365,0.08183401044689495,0.3386535113174695,8.8541,0.815,-0.364
2011,H,84,0.75,5.7804,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18848025959978368,0.28420767982693346,-0.23422303403349365,0.08212420197330238,0.3395240858966918,8.8541,0.815,-0.364
2011,H,84,1.0,5.7764,0.1296,-0.364,0.1927,0.73,-0.352840487854291,0.18902109248242294,0.2828555976203353,-0.23422303403349365,0.08212420197330238,0.3398142774230992,8.8541,0.815,-0.364
2011,H,126,0.01,5.7911,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2828555976203353,-0.23422303403349365,0.07370864770748695,0.3380731282646547,8.8541,0.815,-0.364
2011,H,126,0.02,5.7901,0.1297,-0.364,0.1927,0.731,-0.3528404878542909,0.1879394267171444,0.28123309897241755,-0.23422303403349376,0.07370864770748695,0.3412652350551364,8.8541,0.815,-0.364
2011,H,126,0.03,5.789,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.1879394267171444,0.2809626825310979,-0.23422303403349365,0.07370864770748695,0.3403946604759141,8.8541,0.815,-0.364
2011,H,126,0.05,5.7869,0.1297,-0.364,0.1927,0.731,-0.352840487854291,0.18766901027582478,0.28474851270957274,-0.23422303403349365,0.08154381892048752,0.3401044689495067,8.8541,0.815,-0.364
2011,H,126,0.07,5.7848,0.1296,-0.364,0.1927,0.731,-0.3528404878542909,0.18766901027582478,0.2785289345592212,-0.23422303403349365,0.08183401044689495,0.3403946604759141,8.8541,0.815,-0.364
2011,H,126,0.1,5.7816,0.1296,-0.364,0.1927,0.731,-0.352840487854291,0.18766901027582478,0.28123309897241755,-0.23422303403349376,0.08212420197330238,0.340975043528729,8.8541,0.815,-0.364
2011,H,126,0.15,5.7763,0.1296,-0.364,0.1927,0.73,-0.3528404878542909,0.1879394267171444,0.28123309897241755,-0.23422303403349376,0.0824143934997098,0.3403946604759141,8.8541,0.815,-0.364
2011,H,126,0.2,5.771,0.1295,-0.364,0.1927,0.73,-0.352840487854291,0.1879394267171444,0.27906976744186046,-0.23422303403349365,0.0824143934997098,0.340975043528729,8.8541,0.815,-0.364
2011,H,126,0.25,5.7658,0.1294,-0.364,0.1927,0.73,-0.352840487854291,0.1879394267171444,0.2836668469442942,-0.23422303403349376,0.0824143934997098,0.338943702843877,8.8541,0.815,-0.364
2011,H,126,0.3,5.7605,0.1294,-0.364,0.1927,0.73,-0.352840487854291,0.18766901027582478,0.2820443482963764,-0.23422303403349376,0.08357515960533952,0.3395240858966918,8.8541,0.815,-0.364
