structure,resell,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,beats_bh_return,beats_bh_sharpe
F(초기40% 10일분할),68,13,-0.0327,-0.0067,-0.1731,0.0731,-0.058,False,False
F(초기40% 10일분할),68,14,0.0761,0.0148,-0.1731,0.0796,0.231,False,False
F(초기40% 10일분할),68,15,0.0769,0.015,-0.1731,0.0796,0.233,False,False
F(초기40% 10일분할),68,16,0.0923,0.0179,-0.1731,0.0815,0.265,False,False
F(초기40% 10일분할),68,17,0.1185,0.0227,-0.1731,0.0964,0.289,False,False
F(초기40% 10일분할),68,18,0.1185,0.0227,-0.1731,0.0964,0.289,False,False
F(초기40% 10일분할),68,19,0.222,0.041,-0.1731,0.1074,0.44,False,False
F(초기40% 10일분할),68,20,0.18,0.0338,-0.2062,0.1084,0.37,False,False
F(초기40% 10일분할),68,21,0.18,0.0338,-0.2062,0.1084,0.37,False,False
F(초기40% 10일분할),68,22,0.1944,0.0363,-0.2062,0.1088,0.392,False,False
F(초기40% 10일분할),68,23,0.1688,0.0318,-0.2062,0.1102,0.348,False,False
F(초기40% 10일분할),68,24,0.2162,0.04,-0.2113,0.1136,0.413,False,False
F(초기40% 10일분할),68,25,0.2162,0.04,-0.2113,0.1136,0.413,False,False
F(초기40% 10일분할),68,26,0.2162,0.04,-0.2113,0.1136,0.413,False,False
F(초기40% 10일분할),68,27,0.2738,0.0497,-0.2067,0.1206,0.476,False,False
F(초기40% 10일분할),68,28,0.5057,0.0855,-0.2067,0.1596,0.608,False,False
F(초기40% 10일분할),68,29,0.4854,0.0826,-0.2067,0.1787,0.546,False,False
F(초기40% 10일분할),68,30,0.4749,0.0811,-0.2067,0.18,0.535,False,False
F(초기40% 10일분할),68,31,0.5661,0.0942,-0.2067,0.1809,0.602,False,False
F(초기40% 10일분할),68,32,0.5782,0.0958,-0.2067,0.1811,0.61,False,False
F(초기40% 10일분할),68,33,0.5782,0.0958,-0.2067,0.1811,0.61,False,False
F(초기40% 10일분할),68,34,0.1055,0.0203,-0.3415,0.2111,0.203,False,False
F(초기40% 10일분할),68,35,0.0837,0.0163,-0.3415,0.2114,0.184,False,False
F(초기40% 10일분할),68,36,0.0624,0.0122,-0.3415,0.212,0.164,False,False
F(초기40% 10일분할),68,37,0.111,0.0213,-0.3736,0.2158,0.208,False,False
F(초기40% 10일분할),68,38,0.0307,0.0061,-0.3736,0.2208,0.138,False,False
F(초기40% 10일분할),68,39,0.0341,0.0067,-0.3736,0.221,0.141,False,False
F(초기40% 10일분할),68,40,0.0394,0.0078,-0.3736,0.2212,0.146,False,False
F(초기40% 10일분할),68,41,0.0996,0.0192,-0.3863,0.2293,0.2,False,False
F(초기40% 10일분할),68,42,0.0426,0.0084,-0.3863,0.2333,0.153,False,False
F(초기40% 10일분할),68,43,0.0736,0.0144,-0.3863,0.2341,0.18,False,False
F(초기40% 10일분할),68,44,0.0312,0.0062,-0.3863,0.2352,0.144,False,False
F(초기40% 10일분할),68,45,-0.0266,-0.0054,-0.3863,0.2376,0.095,False,False
F(초기40% 10일분할),69,10,-0.0714,-0.0148,-0.2224,0.0891,-0.128,False,False
F(초기40% 10일분할),69,11,-0.0857,-0.0178,-0.2224,0.0908,-0.159,False,False
F(초기40% 10일분할),69,12,-0.0857,-0.0178,-0.2224,0.0908,-0.159,False,False
F(초기40% 10일분할),69,13,-0.0857,-0.0178,-0.2224,0.0908,-0.159,False,False
F(초기40% 10일분할),69,14,-0.0857,-0.0178,-0.2224,0.0908,-0.159,False,False
F(초기40% 10일분할),69,15,-0.0857,-0.0178,-0.2224,0.0908,-0.159,False,False
F(초기40% 10일분할),69,16,-0.0515,-0.0105,-0.2224,0.0918,-0.073,False,False
F(초기40% 10일분할),69,17,-0.0287,-0.0058,-0.2224,0.1053,-0.005,False,False
F(초기40% 10일분할),69,18,-0.0287,-0.0058,-0.2224,0.1053,-0.005,False,False
F(초기40% 10일분할),69,19,0.0611,0.012,-0.2224,0.1155,0.164,False,False
F(초기40% 10일분할),69,20,0.0247,0.0049,-0.2535,0.1164,0.101,False,False
F(초기40% 10일분할),69,21,0.0247,0.0049,-0.2535,0.1164,0.101,False,False
F(초기40% 10일분할),69,22,0.036,0.0071,-0.2535,0.1168,0.121,False,False
F(초기40% 10일분할),69,23,0.0137,0.0027,-0.2535,0.1181,0.083,False,False
F(초기40% 10일분할),69,24,0.0568,0.0111,-0.2583,0.1213,0.155,False,False
F(초기40% 10일분할),69,25,0.0568,0.0111,-0.2583,0.1213,0.155,False,False
F(초기40% 10일분할),69,26,0.0568,0.0111,-0.2583,0.1213,0.155,False,False
F(초기40% 10일분할),69,27,0.1918,0.0358,-0.2535,0.126,0.351,False,False
F(초기40% 10일분할),69,28,0.3961,0.0692,-0.2535,0.1626,0.504,False,False
F(초기40% 10일분할),69,29,0.3773,0.0663,-0.2535,0.1814,0.454,False,False
F(초기40% 10일분할),69,30,0.3675,0.0648,-0.2535,0.1827,0.444,False,False
F(초기40% 10일분할),69,31,0.4521,0.0777,-0.2535,0.1836,0.51,False,False
F(초기40% 10일분할),69,32,0.4633,0.0793,-0.2535,0.1837,0.519,False,False
F(초기40% 10일분할),69,33,0.4633,0.0793,-0.2535,0.1837,0.519,False,False
F(초기40% 10일분할),69,34,0.0581,0.0114,-0.3459,0.2126,0.16,False,False
F(초기40% 10일분할),69,35,0.0484,0.0095,-0.3459,0.2128,0.151,False,False
F(초기40% 10일분할),69,36,0.0275,0.0055,-0.3459,0.2134,0.132,False,False
F(초기40% 10일분할),69,37,0.0704,0.0137,-0.3736,0.2171,0.173,False,False
F(초기40% 10일분할),69,38,-0.001,-0.0002,-0.3736,0.2221,0.11,False,False
F(초기40% 10일분할),69,39,0.0023,0.0005,-0.3736,0.2223,0.113,False,False
F(초기40% 10일분할),69,40,0.0075,0.0015,-0.3736,0.2225,0.118,False,False
F(초기40% 10일분할),69,41,0.0691,0.0135,-0.3863,0.2304,0.175,False,False
F(초기40% 10일분할),69,42,0.0193,0.0038,-0.3863,0.2344,0.134,False,False
F(초기40% 10일분할),69,43,0.0755,0.0147,-0.3863,0.2347,0.181,False,False
F(초기40% 10일분할),69,44,0.033,0.0065,-0.3863,0.2357,0.146,False,False
F(초기40% 10일분할),69,45,-0.0373,-0.0076,-0.3863,0.2383,0.086,False,False
F(초기40% 10일분할),70,10,-0.0845,-0.0176,-0.2224,0.0969,-0.14,False,False
F(초기40% 10일분할),70,11,-0.0986,-0.0206,-0.2224,0.0985,-0.169,False,False
F(초기40% 10일분할),70,12,-0.0986,-0.0206,-0.2224,0.0985,-0.169,False,False
F(초기40% 10일분할),70,13,-0.0986,-0.0206,-0.2224,0.0985,-0.169,False,False
F(초기40% 10일분할),70,14,-0.0986,-0.0206,-0.2224,0.0985,-0.169,False,False
F(초기40% 10일분할),70,15,-0.0986,-0.0206,-0.2224,0.0985,-0.169,False,False
F(초기40% 10일분할),70,16,-0.0649,-0.0134,-0.2224,0.0994,-0.09,False,False
F(초기40% 10일분할),70,17,-0.0436,-0.0089,-0.2224,0.112,-0.026,False,False
F(초기40% 10일분할),70,18,-0.0436,-0.0089,-0.2224,0.112,-0.026,False,False
F(초기40% 10일분할),70,19,0.0285,0.0056,-0.2224,0.1209,0.108,False,False
F(초기40% 10일분할),70,20,-0.0111,-0.0022,-0.2535,0.1218,0.042,False,False
F(초기40% 10일분할),70,21,-0.0111,-0.0022,-0.2535,0.1218,0.042,False,False
F(초기40% 10일분할),70,22,-0.0002,-0.0,-0.2535,0.1221,0.06,False,False
F(초기40% 10일분할),70,23,-0.0114,-0.0023,-0.2535,0.1232,0.042,False,False
F(초기40% 10일분할),70,24,0.03,0.0059,-0.2583,0.1263,0.111,False,False
F(초기40% 10일분할),70,25,0.03,0.0059,-0.2583,0.1263,0.111,False,False
F(초기40% 10일분할),70,26,0.03,0.0059,-0.2583,0.1263,0.111,False,False
F(초기40% 10일분할),70,27,0.0089,0.0018,-0.2535,0.1298,0.079,False,False
F(초기40% 10일분할),70,28,0.1818,0.0341,-0.2535,0.1656,0.289,False,False
F(초기40% 10일분할),70,29,0.1659,0.0313,-0.2535,0.1841,0.263,False,False
F(초기40% 10일분할),70,30,0.1924,0.0359,-0.2535,0.185,0.287,False,False
F(초기40% 10일분할),70,31,0.2673,0.0487,-0.2535,0.1859,0.355,False,False
F(초기40% 10일분할),70,32,0.2827,0.0512,-0.2535,0.186,0.368,False,False
F(초기40% 10일분할),70,33,0.2827,0.0512,-0.2535,0.186,0.368,False,False
F(초기40% 10일분할),70,34,-0.0365,-0.0074,-0.3459,0.2142,0.07,False,False
F(초기40% 10일분할),70,35,-0.0365,-0.0074,-0.3459,0.2142,0.07,False,False
F(초기40% 10일분할),70,36,-0.0541,-0.0111,-0.3459,0.2148,0.053,False,False
F(초기40% 10일분할),70,37,-0.0146,-0.0029,-0.3736,0.2185,0.094,False,False
F(초기40% 10일분할),70,38,-0.0691,-0.0143,-0.3736,0.2232,0.045,False,False
F(초기40% 10일분할),70,39,-0.0536,-0.011,-0.3736,0.2233,0.06,False,False
F(초기40% 10일분할),70,40,-0.0488,-0.01,-0.3736,0.2234,0.065,False,False
F(초기40% 10일분할),70,41,0.0095,0.0019,-0.3863,0.2313,0.124,False,False
F(초기40% 10일분할),70,42,-0.0449,-0.0092,-0.3863,0.2352,0.077,False,False
F(초기40% 10일분할),70,43,0.0083,0.0017,-0.3863,0.2355,0.125,False,False
F(초기40% 10일분할),70,44,-0.0267,-0.0054,-0.3863,0.2366,0.094,False,False
F(초기40% 10일분할),70,45,-0.0929,-0.0194,-0.3863,0.2391,0.035,False,False
F(초기40% 10일분할),71,10,-0.0644,-0.0133,-0.256,0.1043,-0.08,False,False
