initial_allocation,ramp_days,buy_interval_days,buy_step,resell_level,crash_level,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
0.3,5,21,0.2,80,20,1.0847,0.1264,-0.2543,0.1564,0.842
0.3,5,21,0.2,80,25,1.3178,0.1459,-0.2543,0.1595,0.937
0.3,5,21,0.2,80,30,1.3496,0.1484,-0.2543,0.1597,0.949
0.3,5,21,0.2,85,10,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,85,15,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,85,20,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,85,25,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,85,30,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,90,10,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,90,15,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,90,20,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,90,25,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.2,90,30,1.2666,0.1417,-0.2543,0.1646,0.891
0.3,5,21,0.25,60,10,0.652,0.0847,-0.1326,0.0998,0.867
0.3,5,21,0.25,60,15,0.5783,0.0767,-0.1699,0.1108,0.725
0.3,5,21,0.25,60,20,0.6361,0.083,-0.189,0.1218,0.718
0.3,5,21,0.25,60,25,0.8757,0.1073,-0.189,0.128,0.863
0.3,5,21,0.25,60,30,1.011,0.1198,-0.189,0.1308,0.934
0.3,5,21,0.25,65,10,0.7731,0.0972,-0.1907,0.1127,0.883
0.3,5,21,0.25,65,15,0.8258,0.1024,-0.1827,0.1213,0.867
0.3,5,21,0.25,65,20,0.833,0.1031,-0.2083,0.1308,0.819
0.3,5,21,0.25,65,25,1.0476,0.1231,-0.2083,0.1367,0.921
0.3,5,21,0.25,65,30,1.2989,0.1443,-0.2083,0.1395,1.04
0.3,5,21,0.25,70,10,0.5875,0.0777,-0.2274,0.1369,0.617
0.3,5,21,0.25,70,15,0.5843,0.0774,-0.2274,0.1369,0.615
0.3,5,21,0.25,70,20,0.6295,0.0823,-0.2277,0.1403,0.636
0.3,5,21,0.25,70,25,0.7993,0.0998,-0.2543,0.1469,0.723
0.3,5,21,0.25,70,30,0.9473,0.114,-0.2543,0.1486,0.803
0.3,5,21,0.25,75,10,0.9051,0.11,-0.2269,0.1445,0.798
0.3,5,21,0.25,75,15,0.9051,0.11,-0.2269,0.1445,0.798
0.3,5,21,0.25,75,20,0.9151,0.111,-0.2277,0.1467,0.794
0.3,5,21,0.25,75,25,1.0436,0.1227,-0.2543,0.1517,0.842
0.3,5,21,0.25,75,30,1.1475,0.1318,-0.2543,0.1525,0.891
0.3,5,21,0.25,80,10,1.1731,0.134,-0.2543,0.1575,0.88
0.3,5,21,0.25,80,15,1.1731,0.134,-0.2543,0.1575,0.88
0.3,5,21,0.25,80,20,1.1731,0.134,-0.2543,0.1575,0.88
0.3,5,21,0.25,80,25,1.3361,0.1473,-0.2543,0.16,0.942
0.3,5,21,0.25,80,30,1.3383,0.1475,-0.2543,0.16,0.943
0.3,5,21,0.25,85,10,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,85,15,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,85,20,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,85,25,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,85,30,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,90,10,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,90,15,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,90,20,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,90,25,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,5,21,0.25,90,30,1.2689,0.1419,-0.2543,0.1646,0.891
0.3,10,3,0.05,60,10,0.6803,0.0877,-0.185,0.1115,0.812
0.3,10,3,0.05,60,15,0.6619,0.0858,-0.1851,0.117,0.764
0.3,10,3,0.05,60,20,0.6754,0.0872,-0.189,0.1246,0.736
0.3,10,3,0.05,60,25,0.8343,0.1033,-0.189,0.1296,0.826
0.3,10,3,0.05,60,30,0.9414,0.1134,-0.189,0.1322,0.882
0.3,10,3,0.05,65,10,0.8187,0.1017,-0.208,0.1253,0.839
0.3,10,3,0.05,65,15,0.8327,0.1031,-0.208,0.1286,0.83
0.3,10,3,0.05,65,20,0.8565,0.1054,-0.2083,0.1341,0.817
0.3,10,3,0.05,65,25,1.0168,0.1203,-0.2083,0.1385,0.893
0.3,10,3,0.05,65,30,1.2204,0.1379,-0.2083,0.1406,0.993
0.3,10,3,0.05,70,10,0.7671,0.0966,-0.2337,0.1448,0.712
0.3,10,3,0.05,70,15,0.7671,0.0966,-0.2337,0.1448,0.712
0.3,10,3,0.05,70,20,0.787,0.0986,-0.2288,0.1455,0.722
0.3,10,3,0.05,70,25,0.8755,0.1072,-0.2543,0.149,0.761
0.3,10,3,0.05,70,30,0.9854,0.1175,-0.2543,0.1502,0.818
0.3,10,3,0.05,75,10,1.0615,0.1243,-0.238,0.1506,0.856
0.3,10,3,0.05,75,15,1.0615,0.1243,-0.238,0.1506,0.856
0.3,10,3,0.05,75,20,1.0699,0.1251,-0.2349,0.1508,0.86
0.3,10,3,0.05,75,25,1.1428,0.1314,-0.2543,0.1536,0.884
0.3,10,3,0.05,75,30,1.1856,0.135,-0.2543,0.1539,0.903
0.3,10,3,0.05,80,10,1.2267,0.1384,-0.2543,0.1599,0.894
0.3,10,3,0.05,80,15,1.2267,0.1384,-0.2543,0.1599,0.894
0.3,10,3,0.05,80,20,1.2267,0.1384,-0.2543,0.1599,0.894
0.3,10,3,0.05,80,25,1.3013,0.1445,-0.2543,0.1608,0.923
0.3,10,3,0.05,80,30,1.2992,0.1444,-0.2543,0.1608,0.922
0.3,10,3,0.05,85,10,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,85,15,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,85,20,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,85,25,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,85,30,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,90,10,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,90,15,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,90,20,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,90,25,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.05,90,30,1.2745,0.1424,-0.2543,0.1648,0.893
0.3,10,3,0.1,60,10,0.7376,0.0936,-0.189,0.1266,0.773
0.3,10,3,0.1,60,15,0.7325,0.0931,-0.189,0.1281,0.761
0.3,10,3,0.1,60,20,0.7544,0.0953,-0.189,0.1308,0.764
0.3,10,3,0.1,60,25,0.8679,0.1065,-0.189,0.1334,0.828
0.3,10,3,0.1,60,30,0.9373,0.1131,-0.189,0.1355,0.861
0.3,10,3,0.1,65,10,0.9776,0.1168,-0.2083,0.1391,0.867
0.3,10,3,0.1,65,15,0.9764,0.1167,-0.2083,0.1391,0.866
0.3,10,3,0.1,65,20,1.0114,0.1198,-0.2083,0.1405,0.879
0.3,10,3,0.1,65,25,1.1179,0.1292,-0.2083,0.1426,0.927
0.3,10,3,0.1,65,30,1.2526,0.1406,-0.2083,0.144,0.989
0.3,10,3,0.1,70,10,0.9883,0.1178,-0.2543,0.152,0.811
0.3,10,3,0.1,70,15,0.9883,0.1178,-0.2543,0.152,0.811
0.3,10,3,0.1,70,20,0.9883,0.1178,-0.2543,0.152,0.811
0.3,10,3,0.1,70,25,1.0549,0.1237,-0.2543,0.1534,0.84
0.3,10,3,0.1,70,30,1.1038,0.128,-0.2543,0.1537,0.863
0.3,10,3,0.1,75,10,1.2416,0.1397,-0.2543,0.1563,0.918
0.3,10,3,0.1,75,15,1.2416,0.1397,-0.2543,0.1563,0.918
0.3,10,3,0.1,75,20,1.2416,0.1397,-0.2543,0.1563,0.918
0.3,10,3,0.1,75,25,1.2701,0.142,-0.2543,0.1571,0.927
0.3,10,3,0.1,75,30,1.269,0.1419,-0.2543,0.1571,0.927
0.3,10,3,0.1,80,10,1.3029,0.1447,-0.2543,0.1625,0.916
0.3,10,3,0.1,80,15,1.3029,0.1447,-0.2543,0.1625,0.916
0.3,10,3,0.1,80,20,1.3029,0.1447,-0.2543,0.1625,0.916
0.3,10,3,0.1,80,25,1.31,0.1452,-0.2543,0.1625,0.919
0.3,10,3,0.1,80,30,1.3092,0.1452,-0.2543,0.1625,0.919
0.3,10,3,0.1,85,10,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,85,15,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,85,20,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,85,25,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,85,30,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,90,10,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,90,15,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,90,20,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,90,25,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.1,90,30,1.2953,0.1441,-0.2543,0.1652,0.9
0.3,10,3,0.15,60,10,0.7939,0.0993,-0.189,0.1334,0.779
0.3,10,3,0.15,60,15,0.8022,0.1001,-0.189,0.1335,0.784
0.3,10,3,0.15,60,20,0.8231,0.1022,-0.189,0.1346,0.793
0.3,10,3,0.15,60,25,0.8834,0.108,-0.189,0.1362,0.824
0.3,10,3,0.15,60,30,0.9355,0.1129,-0.189,0.1377,0.849
0.3,10,3,0.15,65,10,1.0355,0.122,-0.2083,0.1446,0.871
0.3,10,3,0.15,65,15,1.0355,0.122,-0.2083,0.1446,0.871
0.3,10,3,0.15,65,20,1.0632,0.1245,-0.2083,0.1449,0.885
0.3,10,3,0.15,65,25,1.1204,0.1295,-0.2083,0.1462,0.909
0.3,10,3,0.15,65,30,1.2003,0.1362,-0.2083,0.1469,0.946
0.3,10,3,0.15,70,10,1.1,0.1277,-0.2543,0.1548,0.857
0.3,10,3,0.15,70,15,1.1,0.1277,-0.2543,0.1548,0.857
0.3,10,3,0.15,70,20,1.1,0.1277,-0.2543,0.1548,0.857
0.3,10,3,0.15,70,25,1.1274,0.1301,-0.2543,0.1554,0.868
0.3,10,3,0.15,70,30,1.144,0.1315,-0.2543,0.1555,0.875
0.3,10,3,0.15,75,10,1.2986,0.1443,-0.2543,0.1586,0.932
0.3,10,3,0.15,75,15,1.2986,0.1443,-0.2543,0.1586,0.932
0.3,10,3,0.15,75,20,1.2986,0.1443,-0.2543,0.1586,0.932
0.3,10,3,0.15,75,25,1.3017,0.1446,-0.2543,0.1588,0.933
0.3,10,3,0.15,75,30,1.3017,0.1446,-0.2543,0.1588,0.933
0.3,10,3,0.15,80,10,1.3295,0.1468,-0.2543,0.1633,0.924
0.3,10,3,0.15,80,15,1.3295,0.1468,-0.2543,0.1633,0.924
0.3,10,3,0.15,80,20,1.3295,0.1468,-0.2543,0.1633,0.924
0.3,10,3,0.15,80,25,1.3295,0.1468,-0.2543,0.1633,0.924
0.3,10,3,0.15,80,30,1.3295,0.1468,-0.2543,0.1633,0.924
0.3,10,3,0.15,85,10,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,85,15,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,85,20,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,85,25,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,85,30,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,90,10,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,90,15,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,90,20,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,90,25,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.15,90,30,1.3108,0.1453,-0.2543,0.1653,0.907
0.3,10,3,0.2,60,10,0.8289,0.1027,-0.189,0.1375,0.782
0.3,10,3,0.2,60,15,0.8289,0.1027,-0.189,0.1375,0.782
0.3,10,3,0.2,60,20,0.8367,0.1035,-0.189,0.1376,0.787
0.3,10,3,0.2,60,25,0.8847,0.1081,-0.189,0.1387,0.812
0.3,10,3,0.2,60,30,0.9378,0.1131,-0.189,0.1398,0.839
0.3,10,3,0.2,65,10,1.0525,0.1235,-0.2083,0.1479,0.864
0.3,10,3,0.2,65,15,1.0525,0.1235,-0.2083,0.1479,0.864
0.3,10,3,0.2,65,20,1.0533,0.1236,-0.2083,0.1479,0.865
0.3,10,3,0.2,65,25,1.0949,0.1272,-0.2083,0.1488,0.883
0.3,10,3,0.2,65,30,1.1534,0.1323,-0.2083,0.1494,0.91
0.3,10,3,0.2,70,10,1.1373,0.1309,-0.2543,0.1564,0.868
0.3,10,3,0.2,70,15,1.1373,0.1309,-0.2543,0.1564,0.868
0.3,10,3,0.2,70,20,1.1373,0.1309,-0.2543,0.1564,0.868
0.3,10,3,0.2,70,25,1.1474,0.1318,-0.2543,0.1566,0.872
0.3,10,3,0.2,70,30,1.1567,0.1326,-0.2543,0.1567,0.876
0.3,10,3,0.2,75,10,1.3289,0.1467,-0.2543,0.16,0.939
0.3,10,3,0.2,75,15,1.3289,0.1467,-0.2543,0.16,0.939
0.3,10,3,0.2,75,20,1.3289,0.1467,-0.2543,0.16,0.939
0.3,10,3,0.2,75,25,1.3235,0.1463,-0.2543,0.16,0.937
0.3,10,3,0.2,75,30,1.3235,0.1463,-0.2543,0.16,0.937
0.3,10,3,0.2,80,10,1.3285,0.1467,-0.2543,0.1637,0.922
0.3,10,3,0.2,80,15,1.3285,0.1467,-0.2543,0.1637,0.922
0.3,10,3,0.2,80,20,1.3285,0.1467,-0.2543,0.1637,0.922
0.3,10,3,0.2,80,25,1.3285,0.1467,-0.2543,0.1637,0.922
0.3,10,3,0.2,80,30,1.3285,0.1467,-0.2543,0.1637,0.922
0.3,10,3,0.2,85,10,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,85,15,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,85,20,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,85,25,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,85,30,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,90,10,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,90,15,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,90,20,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,90,25,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.2,90,30,1.3158,0.1457,-0.2543,0.1653,0.909
0.3,10,3,0.25,60,10,0.8559,0.1053,-0.189,0.1404,0.786
0.3,10,3,0.25,60,15,0.8559,0.1053,-0.189,0.1404,0.786
0.3,10,3,0.25,60,20,0.8561,0.1054,-0.189,0.1404,0.786
0.3,10,3,0.25,60,25,0.8989,0.1095,-0.189,0.1411,0.809
0.3,10,3,0.25,60,30,0.9461,0.1139,-0.189,0.1419,0.834
0.3,10,3,0.25,65,10,1.0571,0.1239,-0.2108,0.1499,0.857
0.3,10,3,0.25,65,15,1.0571,0.1239,-0.2108,0.1499,0.857
0.3,10,3,0.25,65,20,1.0571,0.1239,-0.2108,0.1499,0.857
0.3,10,3,0.25,65,25,1.0886,0.1267,-0.2109,0.1504,0.871
0.3,10,3,0.25,65,30,1.1305,0.1303,-0.2109,0.151,0.89
0.3,10,3,0.25,70,10,1.1403,0.1312,-0.2543,0.1575,0.864
0.3,10,3,0.25,70,15,1.1403,0.1312,-0.2543,0.1575,0.864
0.3,10,3,0.25,70,20,1.1403,0.1312,-0.2543,0.1575,0.864
0.3,10,3,0.25,70,25,1.1374,0.1309,-0.2543,0.1576,0.862
0.3,10,3,0.25,70,30,1.1378,0.131,-0.2543,0.1576,0.863
0.3,10,3,0.25,75,10,1.3136,0.1455,-0.2543,0.1609,0.928
0.3,10,3,0.25,75,15,1.3136,0.1455,-0.2543,0.1609,0.928
0.3,10,3,0.25,75,20,1.3136,0.1455,-0.2543,0.1609,0.928
0.3,10,3,0.25,75,25,1.3135,0.1455,-0.2543,0.1609,0.928
0.3,10,3,0.25,75,30,1.3135,0.1455,-0.2543,0.1609,0.928
0.3,10,3,0.25,80,10,1.3279,0.1467,-0.2543,0.1639,0.92
0.3,10,3,0.25,80,15,1.3279,0.1467,-0.2543,0.1639,0.92
0.3,10,3,0.25,80,20,1.3279,0.1467,-0.2543,0.1639,0.92
0.3,10,3,0.25,80,25,1.3279,0.1467,-0.2543,0.1639,0.92
0.3,10,3,0.25,80,30,1.3279,0.1467,-0.2543,0.1639,0.92
0.3,10,3,0.25,85,10,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,85,15,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,85,20,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,85,25,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,85,30,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,90,10,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,90,15,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,90,20,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,90,25,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,3,0.25,90,30,1.3191,0.146,-0.2543,0.1653,0.91
0.3,10,5,0.05,60,10,0.6092,0.0801,-0.1379,0.0991,0.83
0.3,10,5,0.05,60,15,0.5394,0.0724,-0.1706,0.11,0.692
0.3,10,5,0.05,60,20,0.6084,0.08,-0.189,0.1209,0.699
0.3,10,5,0.05,60,25,0.8338,0.1032,-0.189,0.1274,0.837
0.3,10,5,0.05,60,30,0.9884,0.1178,-0.189,0.1305,0.922
0.3,10,5,0.05,65,10,0.7361,0.0935,-0.1764,0.1097,0.873
0.3,10,5,0.05,65,15,0.7229,0.0921,-0.181,0.1201,0.797
0.3,10,5,0.05,65,20,0.7176,0.0916,-0.2083,0.1298,0.742
0.3,10,5,0.05,65,25,0.9526,0.1145,-0.2083,0.1359,0.868
0.3,10,5,0.05,65,30,1.2225,0.1381,-0.2083,0.1394,1.001
0.3,10,5,0.05,70,10,0.5944,0.0785,-0.2251,0.1346,0.631
0.3,10,5,0.05,70,15,0.5874,0.0777,-0.2251,0.1348,0.625
0.3,10,5,0.05,70,20,0.6279,0.0821,-0.2277,0.1392,0.639
0.3,10,5,0.05,70,25,0.7949,0.0994,-0.2543,0.1461,0.724
0.3,10,5,0.05,70,30,0.963,0.1154,-0.2543,0.1485,0.813
0.3,10,5,0.05,75,10,0.8811,0.1078,-0.2268,0.1431,0.789
0.3,10,5,0.05,75,15,0.8781,0.1075,-0.2268,0.1431,0.788
0.3,10,5,0.05,75,20,0.8906,0.1087,-0.2277,0.1457,0.783
0.3,10,5,0.05,75,25,1.0253,0.1211,-0.2543,0.1512,0.834
0.3,10,5,0.05,75,30,1.1614,0.133,-0.2543,0.1524,0.899
0.3,10,5,0.05,80,10,1.1288,0.1302,-0.2543,0.1571,0.861
0.3,10,5,0.05,80,15,1.1288,0.1302,-0.2543,0.1571,0.861
0.3,10,5,0.05,80,20,1.1288,0.1302,-0.2543,0.1571,0.861
0.3,10,5,0.05,80,25,1.3011,0.1445,-0.2543,0.1597,0.928
0.3,10,5,0.05,80,30,1.3209,0.1461,-0.2543,0.1599,0.936
0.3,10,5,0.05,85,10,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,85,15,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,85,20,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,85,25,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,85,30,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,90,10,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,90,15,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,90,20,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,90,25,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.05,90,30,1.2631,0.1414,-0.2543,0.1646,0.889
0.3,10,5,0.1,60,10,0.6802,0.0877,-0.189,0.1154,0.788
0.3,10,5,0.1,60,15,0.6606,0.0856,-0.189,0.1201,0.747
0.3,10,5,0.1,60,20,0.6773,0.0874,-0.189,0.1263,0.729
0.3,10,5,0.1,60,25,0.8319,0.103,-0.189,0.1306,0.819
0.3,10,5,0.1,60,30,0.9277,0.1122,-0.189,0.1331,0.868
0.3,10,5,0.1,65,10,0.8756,0.1072,-0.2083,0.1286,0.859
0.3,10,5,0.1,65,15,0.873,0.107,-0.2083,0.1309,0.845
0.3,10,5,0.1,65,20,0.8932,0.1089,-0.2083,0.1354,0.834
0.3,10,5,0.1,65,25,1.0418,0.1226,-0.2083,0.1392,0.903
0.3,10,5,0.1,65,30,1.2242,0.1382,-0.2083,0.1411,0.991
0.3,10,5,0.1,70,10,0.7949,0.0994,-0.238,0.147,0.72
0.3,10,5,0.1,70,15,0.7949,0.0994,-0.238,0.147,0.72
0.3,10,5,0.1,70,20,0.8036,0.1002,-0.2364,0.1472,0.725
0.3,10,5,0.1,70,25,0.9078,0.1103,-0.2543,0.15,0.775
0.3,10,5,0.1,70,30,1.005,0.1193,-0.2543,0.151,0.825
0.3,10,5,0.1,75,10,1.0717,0.1252,-0.244,0.1521,0.855
0.3,10,5,0.1,75,15,1.0717,0.1252,-0.244,0.1521,0.855
0.3,10,5,0.1,75,20,1.0719,0.1252,-0.244,0.1521,0.855
0.3,10,5,0.1,75,25,1.1622,0.133,-0.2543,0.1543,0.89
0.3,10,5,0.1,75,30,1.1916,0.1355,-0.2543,0.1545,0.903
0.3,10,5,0.1,80,10,1.2406,0.1396,-0.2543,0.1605,0.897
0.3,10,5,0.1,80,15,1.2406,0.1396,-0.2543,0.1605,0.897
0.3,10,5,0.1,80,20,1.2406,0.1396,-0.2543,0.1605,0.897
0.3,10,5,0.1,80,25,1.2953,0.1441,-0.2543,0.1612,0.919
0.3,10,5,0.1,80,30,1.2935,0.1439,-0.2543,0.1612,0.918
0.3,10,5,0.1,85,10,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,85,15,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,85,20,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,85,25,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,85,30,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,90,10,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,90,15,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,90,20,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,90,25,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.1,90,30,1.2676,0.1418,-0.2543,0.1649,0.89
0.3,10,5,0.15,60,10,0.7199,0.0918,-0.189,0.1241,0.772
0.3,10,5,0.15,60,15,0.7021,0.09,-0.189,0.1262,0.748
0.3,10,5,0.15,60,20,0.7327,0.0931,-0.189,0.1296,0.754
0.3,10,5,0.15,60,25,0.8601,0.1058,-0.189,0.1327,0.827
0.3,10,5,0.15,60,30,0.936,0.1129,-0.189,0.1349,0.864
0.3,10,5,0.15,65,10,0.9655,0.1157,-0.2083,0.1364,0.874
0.3,10,5,0.15,65,15,0.9572,0.1149,-0.2083,0.1369,0.866
0.3,10,5,0.15,65,20,0.9876,0.1177,-0.2083,0.1389,0.873
0.3,10,5,0.15,65,25,1.1069,0.1283,-0.2083,0.1415,0.927
0.3,10,5,0.15,65,30,1.2515,0.1405,-0.2083,0.1431,0.994
0.3,10,5,0.15,70,10,0.9371,0.113,-0.2528,0.1509,0.788
0.3,10,5,0.15,70,15,0.9371,0.113,-0.2528,0.1509,0.788
0.3,10,5,0.15,70,20,0.9371,0.113,-0.2528,0.1509,0.788
0.3,10,5,0.15,70,25,1.0235,0.1209,-0.2543,0.1525,0.828
0.3,10,5,0.15,70,30,1.0917,0.127,-0.2543,0.1531,0.86
0.3,10,5,0.15,75,10,1.1799,0.1345,-0.2543,0.1552,0.894
0.3,10,5,0.15,75,15,1.1799,0.1345,-0.2543,0.1552,0.894
0.3,10,5,0.15,75,20,1.1799,0.1345,-0.2543,0.1552,0.894
0.3,10,5,0.15,75,25,1.2355,0.1392,-0.2543,0.1563,0.915
0.3,10,5,0.15,75,30,1.2391,0.1395,-0.2543,0.1563,0.917
0.3,10,5,0.15,80,10,1.2731,0.1423,-0.2543,0.162,0.905
0.3,10,5,0.15,80,15,1.2731,0.1423,-0.2543,0.162,0.905
0.3,10,5,0.15,80,20,1.2731,0.1423,-0.2543,0.162,0.905
0.3,10,5,0.15,80,25,1.2883,0.1435,-0.2543,0.1622,0.911
0.3,10,5,0.15,80,30,1.2874,0.1434,-0.2543,0.1622,0.91
0.3,10,5,0.15,85,10,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,85,15,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,85,20,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,85,25,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,85,30,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,90,10,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,90,15,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,90,20,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,90,25,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.15,90,30,1.2776,0.1426,-0.2543,0.1652,0.893
0.3,10,5,0.2,60,10,0.753,0.0952,-0.189,0.1293,0.771
0.3,10,5,0.2,60,15,0.7446,0.0943,-0.189,0.1301,0.761
0.3,10,5,0.2,60,20,0.785,0.0984,-0.189,0.1319,0.78
0.3,10,5,0.2,60,25,0.8854,0.1082,-0.189,0.1342,0.835
0.3,10,5,0.2,60,30,0.9405,0.1134,-0.189,0.1362,0.86
0.3,10,5,0.2,65,10,0.9951,0.1184,-0.2083,0.1411,0.866
0.3,10,5,0.2,65,15,0.9944,0.1183,-0.2083,0.1411,0.866
0.3,10,5,0.2,65,20,1.0451,0.1229,-0.2083,0.1419,0.891
0.3,10,5,0.2,65,25,1.1316,0.1304,-0.2083,0.1438,0.928
0.3,10,5,0.2,65,30,1.2383,0.1394,-0.2083,0.1449,0.976
0.3,10,5,0.2,70,10,1.0765,0.1256,-0.2543,0.1531,0.853
0.3,10,5,0.2,70,15,1.0765,0.1256,-0.2543,0.1531,0.853
0.3,10,5,0.2,70,20,1.0765,0.1256,-0.2543,0.1531,0.853
0.3,10,5,0.2,70,25,1.1278,0.1301,-0.2543,0.1542,0.873
0.3,10,5,0.2,70,30,1.1602,0.1329,-0.2543,0.1545,0.888
