base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
D,55,17,0.1,0.7937,0.0379,-0.1862,0.1063,0.404
D,55,17,0.2,0.8891,0.0413,-0.2299,0.1241,0.389
D,55,17,0.3,0.9367,0.043,-0.2476,0.1308,0.388
D,55,17,0.4,0.98,0.0444,-0.25,0.134,0.392
D,55,17,0.5,1.0255,0.046,-0.249,0.1359,0.4
D,55,17,0.6,1.0717,0.0475,-0.2458,0.1372,0.408
D,55,17,0.7,1.1162,0.0489,-0.2415,0.1382,0.415
D,55,17,0.8,1.1568,0.0502,-0.2392,0.139,0.423
D,55,17,0.9,1.1916,0.0512,-0.2392,0.1397,0.428
D,55,17,1.0,1.2185,0.052,-0.2392,0.1404,0.433
D,55,18,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,18,0.1,0.8488,0.0399,-0.1862,0.1095,0.413
D,55,18,0.2,0.9503,0.0434,-0.2316,0.1268,0.4
D,55,18,0.3,1.002,0.0452,-0.2481,0.1331,0.399
D,55,18,0.4,1.0431,0.0465,-0.2501,0.1361,0.403
D,55,18,0.5,1.0798,0.0477,-0.249,0.1378,0.408
D,55,18,0.6,1.1121,0.0488,-0.2458,0.139,0.413
D,55,18,0.7,1.1394,0.0496,-0.2415,0.1399,0.417
D,55,18,0.8,1.1618,0.0503,-0.2392,0.1407,0.42
D,55,18,0.9,1.179,0.0508,-0.2392,0.1413,0.423
D,55,18,1.0,1.1905,0.0512,-0.2392,0.1419,0.424
D,55,19,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,19,0.1,0.9228,0.0425,-0.1862,0.1108,0.432
D,55,19,0.2,1.0348,0.0463,-0.2265,0.1281,0.418
D,55,19,0.3,1.081,0.0478,-0.2402,0.1346,0.415
D,55,19,0.4,1.1189,0.049,-0.2414,0.1376,0.417
D,55,19,0.5,1.1576,0.0502,-0.2403,0.1395,0.422
D,55,19,0.6,1.1966,0.0514,-0.2384,0.1408,0.427
D,55,19,0.7,1.2345,0.0525,-0.239,0.1419,0.433
D,55,19,0.8,1.2704,0.0536,-0.2392,0.1428,0.438
D,55,19,0.9,1.3035,0.0546,-0.2392,0.1436,0.443
D,55,19,1.0,1.3337,0.0554,-0.2392,0.1444,0.447
D,55,20,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,20,0.1,1.0001,0.0451,-0.1863,0.1123,0.45
D,55,20,0.2,1.1375,0.0496,-0.2214,0.1296,0.439
D,55,20,0.3,1.2003,0.0515,-0.2355,0.1361,0.438
D,55,20,0.4,1.2458,0.0529,-0.2378,0.1394,0.44
D,55,20,0.5,1.287,0.0541,-0.2383,0.1416,0.444
D,55,20,0.6,1.3249,0.0552,-0.2384,0.1432,0.448
D,55,20,0.7,1.3597,0.0562,-0.239,0.1446,0.451
D,55,20,0.8,1.3924,0.0571,-0.2392,0.1457,0.455
D,55,20,0.9,1.4268,0.0581,-0.2392,0.1467,0.459
D,55,20,1.0,1.4646,0.0591,-0.2392,0.1474,0.464
D,55,21,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,21,0.1,1.0521,0.0468,-0.1863,0.1136,0.461
D,55,21,0.2,1.2116,0.0518,-0.2217,0.1311,0.452
D,55,21,0.3,1.2862,0.0541,-0.2368,0.1379,0.452
D,55,21,0.4,1.3393,0.0556,-0.24,0.1414,0.454
D,55,21,0.5,1.3857,0.0569,-0.2411,0.1438,0.458
D,55,21,0.6,1.4234,0.058,-0.2404,0.1455,0.461
D,55,21,0.7,1.4591,0.059,-0.239,0.1469,0.464
D,55,21,0.8,1.4953,0.0599,-0.2392,0.1482,0.468
D,55,21,0.9,1.5357,0.061,-0.2392,0.1492,0.473
D,55,21,1.0,1.582,0.0623,-0.2392,0.15,0.479
D,55,22,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,22,0.1,1.0848,0.0479,-0.1863,0.1159,0.462
D,55,22,0.2,1.2759,0.0538,-0.2223,0.1329,0.461
D,55,22,0.3,1.3821,0.0568,-0.2322,0.1392,0.468
D,55,22,0.4,1.4595,0.059,-0.2353,0.1427,0.474
D,55,22,0.5,1.5194,0.0606,-0.238,0.1449,0.479
D,55,22,0.6,1.5693,0.0619,-0.2389,0.1466,0.484
D,55,22,0.7,1.6125,0.063,-0.2392,0.148,0.488
D,55,22,0.8,1.6502,0.064,-0.2392,0.149,0.492
D,55,22,0.9,1.69,0.065,-0.2392,0.1499,0.496
D,55,22,1.0,1.7379,0.0662,-0.2392,0.1505,0.503
D,55,23,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,23,0.1,1.1471,0.0499,-0.1864,0.1175,0.474
D,55,23,0.2,1.3447,0.0558,-0.2251,0.1343,0.472
D,55,23,0.3,1.4534,0.0588,-0.2373,0.1406,0.478
D,55,23,0.4,1.5308,0.0609,-0.2395,0.144,0.484
D,55,23,0.5,1.5928,0.0625,-0.2416,0.1462,0.489
D,55,23,0.6,1.6453,0.0639,-0.2437,0.1479,0.494
D,55,23,0.7,1.6897,0.065,-0.2461,0.1493,0.498
D,55,23,0.8,1.7268,0.0659,-0.2491,0.1505,0.501
D,55,23,0.9,1.7641,0.0669,-0.2528,0.1514,0.504
D,55,23,1.0,1.8084,0.068,-0.2568,0.1522,0.509
D,55,24,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,24,0.1,1.1864,0.0511,-0.1865,0.1187,0.48
D,55,24,0.2,1.418,0.0578,-0.2184,0.1357,0.483
D,55,24,0.3,1.5613,0.0617,-0.2305,0.142,0.494
D,55,24,0.4,1.6726,0.0646,-0.2366,0.1453,0.504
D,55,24,0.5,1.7623,0.0668,-0.2385,0.1475,0.513
D,55,24,0.6,1.8337,0.0686,-0.2391,0.1491,0.52
D,55,24,0.7,1.8933,0.07,-0.2392,0.1504,0.526
D,55,24,0.8,1.9446,0.0712,-0.2392,0.1514,0.531
D,55,24,0.9,1.9974,0.0724,-0.2392,0.1523,0.536
D,55,24,1.0,2.0569,0.0737,-0.2392,0.1529,0.543
D,55,25,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,25,0.1,1.2557,0.0532,-0.1865,0.12,0.493
D,55,25,0.2,1.4943,0.0599,-0.2126,0.1369,0.495
D,55,25,0.3,1.636,0.0637,-0.2305,0.1433,0.503
D,55,25,0.4,1.7403,0.0663,-0.2366,0.1468,0.512
D,55,25,0.5,1.8163,0.0681,-0.2385,0.149,0.518
D,55,25,0.6,1.8691,0.0694,-0.2391,0.1506,0.522
D,55,25,0.7,1.9092,0.0704,-0.2392,0.1518,0.525
D,55,25,0.8,1.946,0.0712,-0.2392,0.1527,0.528
D,55,25,0.9,1.9776,0.0719,-0.2392,0.1535,0.53
D,55,25,1.0,1.9866,0.0721,-0.2392,0.1541,0.53
D,55,26,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,26,0.1,1.3295,0.0553,-0.1942,0.1218,0.504
D,55,26,0.2,1.5773,0.0621,-0.2238,0.1387,0.505
D,55,26,0.3,1.7178,0.0657,-0.235,0.1452,0.512
D,55,26,0.4,1.8254,0.0684,-0.2387,0.1487,0.52
D,55,26,0.5,1.9105,0.0704,-0.2387,0.1508,0.528
D,55,26,0.6,1.9699,0.0718,-0.2391,0.1523,0.532
D,55,26,0.7,2.0164,0.0728,-0.2392,0.1534,0.536
D,55,26,0.8,2.0545,0.0737,-0.2392,0.1543,0.539
D,55,26,0.9,2.0976,0.0746,-0.2392,0.155,0.543
D,55,26,1.0,2.1487,0.0758,-0.2392,0.1557,0.548
D,55,27,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,27,0.1,1.3717,0.0565,-0.2001,0.1234,0.508
D,55,27,0.2,1.6447,0.0639,-0.2282,0.1402,0.513
D,55,27,0.3,1.7925,0.0676,-0.2379,0.1467,0.52
D,55,27,0.4,1.9092,0.0704,-0.2387,0.1501,0.529
D,55,27,0.5,1.9959,0.0724,-0.2387,0.1521,0.537
D,55,27,0.6,2.0629,0.0739,-0.2391,0.1535,0.542
D,55,27,0.7,2.1215,0.0752,-0.2392,0.1546,0.547
D,55,27,0.8,2.177,0.0764,-0.2392,0.1554,0.553
D,55,27,0.9,2.2348,0.0776,-0.2392,0.1562,0.558
D,55,27,1.0,2.2958,0.0789,-0.2392,0.1569,0.564
D,55,28,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,28,0.1,1.3757,0.0566,-0.2132,0.125,0.504
D,55,28,0.2,1.6754,0.0647,-0.2367,0.1416,0.514
D,55,28,0.3,1.8676,0.0694,-0.2387,0.1479,0.529
D,55,28,0.4,2.0061,0.0726,-0.2387,0.1511,0.54
D,55,28,0.5,2.1107,0.0749,-0.2387,0.1531,0.55
D,55,28,0.6,2.1929,0.0767,-0.2391,0.1545,0.557
D,55,28,0.7,2.2614,0.0782,-0.2392,0.1556,0.563
D,55,28,0.8,2.3189,0.0794,-0.2392,0.1564,0.568
D,55,28,0.9,2.3692,0.0804,-0.2392,0.1573,0.572
D,55,28,1.0,2.4123,0.0813,-0.2392,0.158,0.575
D,55,29,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,29,0.1,1.4366,0.0583,-0.2202,0.1265,0.512
D,55,29,0.2,1.7769,0.0672,-0.2387,0.1427,0.528
D,55,29,0.3,1.9841,0.0721,-0.2387,0.1487,0.544
D,55,29,0.4,2.12,0.0751,-0.2387,0.1518,0.554
D,55,29,0.5,2.2171,0.0772,-0.2387,0.1537,0.562
D,55,29,0.6,2.2897,0.0788,-0.2391,0.1551,0.568
D,55,29,0.7,2.3474,0.08,-0.2392,0.1561,0.572
D,55,29,0.8,2.3961,0.0809,-0.2392,0.1571,0.575
D,55,29,0.9,2.4395,0.0818,-0.2393,0.158,0.578
D,55,29,1.0,2.4797,0.0826,-0.2461,0.1588,0.581
D,55,30,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,30,0.1,1.506,0.0602,-0.2214,0.1286,0.52
D,55,30,0.2,1.8686,0.0694,-0.2387,0.1443,0.538
D,55,30,0.3,2.0877,0.0744,-0.2387,0.15,0.555
D,55,30,0.4,2.2249,0.0774,-0.2387,0.1529,0.565
D,55,30,0.5,2.3156,0.0793,-0.2389,0.1548,0.572
D,55,30,0.6,2.3796,0.0806,-0.2392,0.1561,0.576
D,55,30,0.7,2.4289,0.0816,-0.2392,0.1571,0.579
D,55,30,0.8,2.471,0.0825,-0.2392,0.1579,0.582
D,55,30,0.9,2.5102,0.0832,-0.24,0.1586,0.585
D,55,30,1.0,2.5477,0.084,-0.2403,0.1592,0.587
D,55,31,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,31,0.1,1.5334,0.061,-0.2239,0.1295,0.523
D,55,31,0.2,1.9062,0.0703,-0.2387,0.145,0.542
D,55,31,0.3,2.1311,0.0754,-0.2387,0.1507,0.559
D,55,31,0.4,2.2748,0.0784,-0.2387,0.1535,0.57
D,55,31,0.5,2.3696,0.0804,-0.2389,0.1553,0.577
D,55,31,0.6,2.4344,0.0817,-0.2392,0.1566,0.581
D,55,31,0.7,2.4819,0.0827,-0.2392,0.1575,0.584
D,55,31,0.8,2.5203,0.0834,-0.2392,0.1583,0.587
D,55,31,0.9,2.5536,0.0841,-0.24,0.1588,0.589
D,55,31,1.0,2.583,0.0846,-0.2403,0.1593,0.591
D,55,32,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,32,0.1,1.5712,0.062,-0.2263,0.1302,0.528
D,55,32,0.2,1.9616,0.0716,-0.2387,0.1457,0.548
D,55,32,0.3,2.1677,0.0762,-0.2387,0.1514,0.562
D,55,32,0.4,2.2774,0.0785,-0.2387,0.1543,0.568
D,55,32,0.5,2.3271,0.0795,-0.2389,0.1561,0.57
D,55,32,0.6,2.339,0.0798,-0.2392,0.1573,0.568
D,55,32,0.7,2.328,0.0796,-0.2392,0.1582,0.564
D,55,32,0.8,2.3039,0.0791,-0.2392,0.159,0.559
D,55,32,0.9,2.2727,0.0784,-0.24,0.1596,0.554
D,55,32,1.0,2.2383,0.0777,-0.2403,0.1602,0.548
D,55,33,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,33,0.1,1.619,0.0632,-0.2263,0.1311,0.534
D,55,33,0.2,1.9796,0.072,-0.2387,0.1465,0.549
D,55,33,0.3,2.1544,0.0759,-0.2387,0.152,0.558
D,55,33,0.4,2.2466,0.0779,-0.2387,0.1548,0.563
D,55,33,0.5,2.292,0.0788,-0.2389,0.1565,0.564
D,55,33,0.6,2.3077,0.0791,-0.2392,0.1577,0.563
D,55,33,0.7,2.3051,0.0791,-0.2392,0.1587,0.56
D,55,33,0.8,2.2921,0.0788,-0.2392,0.1594,0.557
D,55,33,0.9,2.2745,0.0784,-0.24,0.16,0.553
D,55,33,1.0,2.2562,0.0781,-0.2403,0.1605,0.55
D,55,34,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,34,0.1,1.6545,0.0641,-0.232,0.1323,0.537
D,55,34,0.2,2.0084,0.0726,-0.2387,0.1475,0.55
D,55,34,0.3,2.1666,0.0761,-0.2387,0.153,0.558
D,55,34,0.4,2.247,0.0779,-0.2387,0.1557,0.561
D,55,34,0.5,2.282,0.0786,-0.2389,0.1574,0.561
D,55,34,0.6,2.2871,0.0787,-0.2392,0.1586,0.558
D,55,34,0.7,2.2723,0.0784,-0.2392,0.1594,0.554
D,55,34,0.8,2.2451,0.0778,-0.2392,0.1601,0.549
D,55,34,0.9,2.2117,0.0771,-0.24,0.1606,0.544
D,55,34,1.0,2.1773,0.0764,-0.2403,0.1611,0.539
D,55,35,0.0,0.2842,0.0161,-0.103,0.0387,0.432
D,55,35,0.1,1.6663,0.0644,-0.236,0.1332,0.536
D,55,35,0.2,1.9896,0.0722,-0.2387,0.1482,0.546
D,55,35,0.3,2.1198,0.0751,-0.2387,0.1537,0.549
D,55,35,0.4,2.183,0.0765,-0.2387,0.1565,0.551
D,55,35,0.5,2.2083,0.077,-0.2389,0.1582,0.55
D,55,35,0.6,2.2107,0.0771,-0.2392,0.1594,0.547
D,55,35,0.7,2.2006,0.0769,-0.2392,0.1603,0.543
D,55,35,0.8,2.1859,0.0766,-0.2392,0.161,0.54
D,55,35,0.9,2.1722,0.0763,-0.24,0.1616,0.537
D,55,35,1.0,2.1635,0.0761,-0.2403,0.1622,0.535
D,56,5,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,5,0.1,0.5216,0.0271,-0.1144,0.0524,0.537
D,56,5,0.2,0.7229,0.0352,-0.1226,0.0669,0.553
D,56,5,0.3,0.8529,0.04,-0.1272,0.0777,0.545
D,56,5,0.4,0.9328,0.0428,-0.1276,0.0854,0.535
D,56,5,0.5,0.9871,0.0447,-0.1333,0.0914,0.525
D,56,5,0.6,1.0204,0.0458,-0.1438,0.0961,0.515
D,56,5,0.7,1.0411,0.0465,-0.1534,0.0998,0.506
D,56,5,0.8,1.0539,0.0469,-0.1629,0.1028,0.498
D,56,5,0.9,1.0619,0.0471,-0.1729,0.1053,0.491
D,56,5,1.0,1.0648,0.0472,-0.184,0.1074,0.484
D,56,6,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,6,0.1,0.6496,0.0324,-0.1292,0.0612,0.553
D,56,6,0.2,0.8525,0.04,-0.1533,0.0782,0.542
D,56,6,0.3,0.9445,0.0432,-0.1676,0.0885,0.524
D,56,6,0.4,0.996,0.045,-0.1783,0.0958,0.508
D,56,6,0.5,1.031,0.0461,-0.1843,0.1013,0.497
D,56,6,0.6,1.049,0.0467,-0.1856,0.1056,0.486
D,56,6,0.7,1.0498,0.0468,-0.1863,0.1091,0.474
D,56,6,0.8,1.0415,0.0465,-0.1939,0.1119,0.463
D,56,6,0.9,1.0455,0.0466,-0.2094,0.1141,0.457
D,56,6,1.0,1.0438,0.0466,-0.2243,0.1156,0.452
D,56,7,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,7,0.1,0.6179,0.0311,-0.166,0.0684,0.483
D,56,7,0.2,0.781,0.0374,-0.1857,0.0855,0.473
D,56,7,0.3,0.864,0.0404,-0.1865,0.0951,0.465
D,56,7,0.4,0.9128,0.0422,-0.1868,0.1018,0.457
D,56,7,0.5,0.9465,0.0433,-0.1869,0.1066,0.452
D,56,7,0.6,0.9806,0.0445,-0.1897,0.1099,0.452
D,56,7,0.7,1.0162,0.0457,-0.1991,0.1124,0.454
D,56,7,0.8,1.0527,0.0468,-0.2084,0.1144,0.458
D,56,7,0.9,1.0854,0.0479,-0.217,0.1159,0.463
D,56,7,1.0,1.1085,0.0486,-0.2243,0.1169,0.466
D,56,8,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,8,0.1,0.6431,0.0321,-0.167,0.0743,0.464
D,56,8,0.2,0.7829,0.0375,-0.1857,0.0923,0.446
D,56,8,0.3,0.8579,0.0402,-0.1866,0.1017,0.44
D,56,8,0.4,0.9075,0.042,-0.1868,0.1075,0.437
D,56,8,0.5,0.9317,0.0428,-0.1869,0.1113,0.433
D,56,8,0.6,0.9466,0.0433,-0.1869,0.114,0.43
D,56,8,0.7,0.954,0.0436,-0.1871,0.1159,0.427
D,56,8,0.8,0.9547,0.0436,-0.1871,0.1172,0.424
D,56,8,0.9,0.9523,0.0435,-0.189,0.1182,0.42
D,56,8,1.0,0.9458,0.0433,-0.19,0.119,0.417
D,56,9,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,9,0.1,0.7384,0.0358,-0.1687,0.0783,0.49
D,56,9,0.2,0.9039,0.0418,-0.1857,0.0966,0.474
D,56,9,0.3,0.9806,0.0445,-0.1866,0.1059,0.465
D,56,9,0.4,1.0018,0.0452,-0.1868,0.1115,0.453
D,56,9,0.5,0.9972,0.045,-0.1869,0.1151,0.441
D,56,9,0.6,0.9891,0.0448,-0.1874,0.1177,0.432
D,56,9,0.7,0.9789,0.0444,-0.1916,0.1196,0.424
D,56,9,0.8,0.9696,0.0441,-0.193,0.1209,0.418
D,56,9,0.9,0.9608,0.0438,-0.1922,0.1218,0.414
D,56,9,1.0,0.9498,0.0434,-0.19,0.1225,0.409
D,56,10,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,10,0.1,0.7351,0.0357,-0.1807,0.083,0.465
D,56,10,0.2,0.8994,0.0417,-0.1868,0.1006,0.457
D,56,10,0.3,0.9529,0.0435,-0.1869,0.1096,0.445
D,56,10,0.4,0.9754,0.0443,-0.1993,0.1149,0.436
D,56,10,0.5,0.982,0.0445,-0.2089,0.1185,0.428
D,56,10,0.6,0.9881,0.0447,-0.2175,0.121,0.423
D,56,10,0.7,0.9898,0.0448,-0.2256,0.1229,0.419
D,56,10,0.8,0.9845,0.0446,-0.2321,0.1244,0.414
D,56,10,0.9,0.9713,0.0442,-0.2378,0.1256,0.408
D,56,10,1.0,0.9424,0.0432,-0.2432,0.1265,0.398
D,56,11,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,11,0.1,0.7486,0.0362,-0.1837,0.0877,0.45
D,56,11,0.2,0.906,0.0419,-0.1962,0.1054,0.443
D,56,11,0.3,0.9776,0.0444,-0.226,0.1143,0.438
D,56,11,0.4,1.0209,0.0458,-0.2423,0.1194,0.436
D,56,11,0.5,1.05,0.0468,-0.252,0.1227,0.435
D,56,11,0.6,1.0782,0.0477,-0.2597,0.125,0.436
D,56,11,0.7,1.0995,0.0484,-0.2661,0.1266,0.437
D,56,11,0.8,1.113,0.0488,-0.27,0.1277,0.438
D,56,11,0.9,1.1228,0.0491,-0.2718,0.1284,0.438
D,56,11,1.0,1.1238,0.0491,-0.272,0.1289,0.438
D,56,12,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,12,0.1,0.7692,0.037,-0.184,0.0918,0.442
D,56,12,0.2,0.8818,0.0411,-0.1979,0.1102,0.421
D,56,12,0.3,0.9009,0.0417,-0.2265,0.1191,0.404
D,56,12,0.4,0.8965,0.0416,-0.2449,0.1241,0.391
D,56,12,0.5,0.8971,0.0416,-0.2571,0.1271,0.385
D,56,12,0.6,0.8902,0.0414,-0.2645,0.1289,0.38
D,56,12,0.7,0.8827,0.0411,-0.2688,0.1301,0.375
D,56,12,0.8,0.8789,0.041,-0.2712,0.1309,0.373
D,56,12,0.9,0.8783,0.0409,-0.2721,0.1315,0.372
D,56,12,1.0,0.8777,0.0409,-0.272,0.1318,0.371
D,56,13,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,13,0.1,0.7719,0.0371,-0.1843,0.0948,0.433
D,56,13,0.2,0.8583,0.0402,-0.1992,0.1136,0.405
D,56,13,0.3,0.8518,0.04,-0.2268,0.1221,0.383
D,56,13,0.4,0.8375,0.0395,-0.2456,0.1266,0.37
D,56,13,0.5,0.8327,0.0393,-0.2575,0.1291,0.364
D,56,13,0.6,0.8269,0.0391,-0.2647,0.1305,0.36
D,56,13,0.7,0.8259,0.0391,-0.2689,0.1313,0.358
D,56,13,0.8,0.8316,0.0393,-0.2712,0.1319,0.359
D,56,13,0.9,0.8416,0.0396,-0.2721,0.1322,0.361
D,56,13,1.0,0.8514,0.04,-0.272,0.1325,0.363
D,56,14,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,14,0.1,0.7958,0.038,-0.1853,0.0987,0.428
D,56,14,0.2,0.8657,0.0405,-0.2064,0.1171,0.399
D,56,14,0.3,0.8655,0.0405,-0.231,0.1251,0.381
D,56,14,0.4,0.8625,0.0404,-0.2451,0.1292,0.372
D,56,14,0.5,0.857,0.0402,-0.25,0.1316,0.366
D,56,14,0.6,0.8604,0.0403,-0.2514,0.1331,0.364
D,56,14,0.7,0.8721,0.0407,-0.2505,0.1342,0.365
D,56,14,0.8,0.8918,0.0414,-0.2483,0.1351,0.369
D,56,14,0.9,0.9157,0.0423,-0.2455,0.136,0.373
D,56,14,1.0,0.9386,0.043,-0.2426,0.1368,0.377
D,56,15,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,15,0.1,0.7939,0.0379,-0.1856,0.1015,0.418
D,56,15,0.2,0.8559,0.0402,-0.2144,0.1194,0.39
D,56,15,0.3,0.8645,0.0405,-0.2404,0.1268,0.377
D,56,15,0.4,0.8683,0.0406,-0.2497,0.1305,0.371
D,56,15,0.5,0.8765,0.0409,-0.2513,0.1325,0.369
D,56,15,0.6,0.892,0.0414,-0.2512,0.1339,0.371
D,56,15,0.7,0.9136,0.0422,-0.2498,0.1349,0.375
D,56,15,0.8,0.9396,0.0431,-0.2478,0.1357,0.38
D,56,15,0.9,0.9678,0.044,-0.2453,0.1364,0.385
D,56,15,1.0,0.9965,0.045,-0.2426,0.137,0.391
D,56,16,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,16,0.1,0.8015,0.0382,-0.186,0.105,0.41
D,56,16,0.2,0.8611,0.0403,-0.2256,0.1224,0.385
D,56,16,0.3,0.8807,0.041,-0.2473,0.1289,0.377
D,56,16,0.4,0.9005,0.0417,-0.2532,0.1318,0.377
D,56,16,0.5,0.9219,0.0425,-0.2528,0.1334,0.379
D,56,16,0.6,0.9444,0.0432,-0.2517,0.1345,0.383
D,56,16,0.7,0.9666,0.044,-0.25,0.1354,0.387
D,56,16,0.8,0.9876,0.0447,-0.2478,0.1361,0.39
D,56,16,0.9,1.0061,0.0453,-0.2453,0.1366,0.394
D,56,16,1.0,1.0211,0.0458,-0.2426,0.1371,0.396
D,56,17,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,17,0.1,0.8282,0.0392,-0.1862,0.1067,0.414
D,56,17,0.2,0.9275,0.0427,-0.222,0.1244,0.399
D,56,17,0.3,0.9764,0.0443,-0.2396,0.131,0.397
D,56,17,0.4,1.0205,0.0458,-0.242,0.1342,0.402
D,56,17,0.5,1.0669,0.0473,-0.2385,0.136,0.409
D,56,17,0.6,1.1142,0.0488,-0.2384,0.1373,0.417
D,56,17,0.7,1.1598,0.0502,-0.239,0.1383,0.425
D,56,17,0.8,1.2017,0.0515,-0.2392,0.1391,0.432
D,56,17,0.9,1.2377,0.0526,-0.2392,0.1398,0.438
D,56,17,1.0,1.2657,0.0535,-0.2392,0.1404,0.442
D,56,18,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,18,0.1,0.8847,0.0412,-0.1862,0.1097,0.424
D,56,18,0.2,0.9911,0.0448,-0.2238,0.1269,0.41
D,56,18,0.3,1.0442,0.0466,-0.2401,0.1332,0.409
D,56,18,0.4,1.0857,0.0479,-0.2421,0.1362,0.413
D,56,18,0.5,1.1225,0.0491,-0.2385,0.1379,0.417
D,56,18,0.6,1.1547,0.0501,-0.2384,0.1391,0.422
D,56,18,0.7,1.182,0.0509,-0.239,0.14,0.426
D,56,18,0.8,1.2042,0.0516,-0.2392,0.1407,0.429
D,56,18,0.9,1.2213,0.0521,-0.2392,0.1414,0.431
D,56,18,1.0,1.2326,0.0525,-0.2392,0.1419,0.432
D,56,19,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,19,0.1,0.9603,0.0438,-0.1862,0.111,0.443
D,56,19,0.2,1.0775,0.0477,-0.2179,0.1283,0.428
D,56,19,0.3,1.1249,0.0492,-0.2314,0.1347,0.425
D,56,19,0.4,1.1632,0.0503,-0.2326,0.1377,0.427
D,56,19,0.5,1.202,0.0515,-0.2366,0.1396,0.431
D,56,19,0.6,1.241,0.0527,-0.2384,0.1409,0.436
D,56,19,0.7,1.2789,0.0538,-0.239,0.1419,0.442
D,56,19,0.8,1.3148,0.0549,-0.2392,0.1428,0.447
D,56,19,0.9,1.3481,0.0558,-0.2392,0.1436,0.451
D,56,19,1.0,1.3784,0.0567,-0.2392,0.1444,0.455
D,56,20,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,20,0.1,1.04,0.0464,-0.1863,0.1125,0.461
D,56,20,0.2,1.1834,0.051,-0.2124,0.1297,0.449
D,56,20,0.3,1.2478,0.0529,-0.2263,0.1362,0.448
D,56,20,0.4,1.2935,0.0543,-0.2326,0.1395,0.45
D,56,20,0.5,1.3346,0.0555,-0.2366,0.1416,0.453
D,56,20,0.6,1.3722,0.0565,-0.2384,0.1433,0.457
D,56,20,0.7,1.4068,0.0575,-0.239,0.1446,0.46
D,56,20,0.8,1.4393,0.0584,-0.2392,0.1458,0.463
D,56,20,0.9,1.4737,0.0594,-0.2392,0.1468,0.467
D,56,20,1.0,1.5117,0.0604,-0.2392,0.1475,0.472
D,56,21,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,21,0.1,1.0962,0.0482,-0.1863,0.1138,0.472
D,56,21,0.2,1.2675,0.0535,-0.2126,0.1313,0.464
D,56,21,0.3,1.3479,0.0558,-0.2274,0.138,0.464
D,56,21,0.4,1.4044,0.0574,-0.2326,0.1415,0.467
D,56,21,0.5,1.4529,0.0588,-0.2366,0.1439,0.47
D,56,21,0.6,1.4906,0.0598,-0.2384,0.1456,0.473
D,56,21,0.7,1.5263,0.0608,-0.239,0.147,0.476
D,56,21,0.8,1.5626,0.0617,-0.2392,0.1482,0.479
D,56,21,0.9,1.6034,0.0628,-0.2392,0.1493,0.484
D,56,21,1.0,1.6504,0.064,-0.2392,0.1501,0.49
D,56,22,0.0,0.2916,0.0164,-0.103,0.0387,0.442
D,56,22,0.1,1.136,0.0495,-0.1863,0.1161,0.475
D,56,22,0.2,1.3385,0.0556,-0.2114,0.1331,0.474
D,56,22,0.3,1.4501,0.0587,-0.2281,0.1394,0.48
D,56,22,0.4,1.5304,0.0609,-0.2353,0.1428,0.486
D,56,22,0.5,1.5917,0.0625,-0.238,0.1451,0.492
D,56,22,0.6,1.6421,0.0638,-0.2389,0.1467,0.496
D,56,22,0.7,1.6851,0.0649,-0.2392,0.1481,0.5
D,56,22,0.8,1.7226,0.0658,-0.2392,0.1491,0.503
