date,fg,fg_rating,close,fwd_ret_1w,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m,fwd_ret_12m,fg_chg_5d
2024-06-17,43.285714285714285,fear,17857.01953125,-0.007804725776387356,0.0007952711173411231,-0.012821791675498795,0.12974567730608388,0.08906249008782208,-1.4571428571428626
2024-06-18,41.28571428571429,fear,17862.23046875,-0.003195027216777002,-0.007574138955473209,-0.016175454012055335,0.12578664697311082,0.09902124135445534,-3.1142857142857068
2024-06-20,38.71428571428572,fear,17721.58984375,0.007735753110116539,0.016137404785432352,0.016499119299001164,0.09429738664019238,0.12363108910895448,-7.857142857142847
2024-06-21,39.05714285714286,fear,17689.359375,0.0024444205953615405,0.017411045128648217,0.01463936211652661,0.09516512840081304,0.12912798919548218,-5.51428571428572
2024-06-24,37.77142857142858,fear,17496.8203125,0.021859998669401026,-0.008825040978427734,0.027287770590459948,0.11863751583435023,0.1526614433961886,-3.3428571428571416
2024-06-25,37.285714285714285,fear,17717.650390625,0.017559290771682612,-0.030248349847989853,0.020142012781436902,0.11554751468813595,0.1442522281750951,-6.0
2024-06-26,40.88571428571429,fear,17805.16015625,0.021518516072741356,-0.025120767965571833,0.015560139803221462,0.125018291528461,0.14403522855141415,-0.3999999999999986
2024-06-27,45.51428571428571,neutral,17858.6796875,0.02766610336097952,-0.027352552220974435,0.018568526946149744,0.12104364518128663,0.13126451554763063,6.79999999999999
2024-06-28,44.31428571428571,fear,17732.599609375,0.0378478418158823,-0.03300021995594049,0.021823660540466028,0.11219052656262618,0.1500361655148077,5.257142857142853
2024-07-01,47.94285714285714,neutral,17879.30078125,0.030761173939574338,-0.015654996470473304,0.01733116660523759,0.08990778224033069,0.15223183844970878,10.171428571428564
2024-07-02,49.74285714285714,neutral,18028.759765625,0.03431680610136256,-0.046293221821687935,-0.00656730646834347,0.07111023240319692,0.1322198418867424,12.457142857142856
2024-07-03,48.371428571428574,neutral,18188.30078125,0.005229151207904348,-0.07764005236023752,-0.014469831117830956,0.060065439558610434,0.1226150910451751,7.48571428571428
2024-07-05,49.71428571428572,neutral,18352.759765625,0.002489514040856955,-0.11729460391739022,-0.023662887893754925,0.06914055096235217,0.12306487454575388,4.20000000000001
2024-07-08,51.057142857142864,neutral,18403.740234375,0.003740004871207514,-0.11067807951317643,-0.014447640621625513,0.0793990903895534,0.12100365977321825,6.742857142857154
2024-07-09,50.57142857142856,neutral,18429.2890625,0.0043436716944706966,-0.12119184221447776,-0.027423123602926536,0.05753833592841562,0.11700072786652016,2.6285714285714192
2024-07-10,54.60000000000001,neutral,18647.44921875,-0.0348856988022197,-0.10657917145588147,-0.024911144222766746,0.0445868832177323,0.1068714994741029,4.857142857142868
2024-07-11,49.4,neutral,18283.41015625,-0.022544451478276217,-0.08412595691150171,0.0004489854083480349,0.04803374729439014,0.1309597391590267,1.028571428571425
2024-07-12,54.371428571428574,neutral,18398.44921875,-0.036498172081843694,-0.0879334896389663,-0.006326535248491361,0.03748415871497324,0.1267520424084656,4.657142857142851
2024-07-15,57.74285714285715,greed,18472.5703125,-0.025172457981407437,-0.06956048431606154,-0.007017478195077254,0.03095510277273439,0.1306304448868234,6.685714285714283
2024-07-16,57.02857142857143,greed,18509.33984375,-0.027661182878323087,-0.0711392327057856,-0.00035929917982702175,0.054128922665942936,0.1289246708429086,6.45714285714287
2024-07-17,46.114285714285714,neutral,17996.919921875,-0.03636787675147968,-0.02236048855148065,0.01770691447527417,0.07453326160520302,0.16543162822023683,-8.485714285714295
2024-07-18,45.94285714285714,neutral,17871.220703125,-0.038581583846672096,-0.013401434853195004,0.0277462509829165,0.09842520244391717,0.1690689628980777,-3.4571428571428555
2024-07-19,43.0,fear,17726.939453125,-0.020819081304242815,0.008452112025383318,0.036479501923328383,0.11450593877851656,0.18576698402072322,-11.371428571428574
2024-07-22,48.42857142857144,neutral,18007.5703125,-0.035394619190106225,-0.010586151050187675,0.026765435890894862,0.1111626663959473,0.16939490292494175,-9.31428571428571
2024-07-23,46.85714285714285,neutral,17997.349609375,-0.04722526960621265,-0.004353939702276044,0.030152226190423237,0.11425738360129634,0.17285715789531952,-10.171428571428585
2024-07-24,38.614285714285714,fear,17342.41015625,0.014818599725158865,0.015968913814738306,0.07134875509526983,0.15060713023551142,0.22120166039853983,-7.5
2024-07-25,39.07142857142857,fear,17181.720703125,0.0007234250698615607,0.04051214493600752,0.06372642801141892,0.12572136471797735,0.22794971627391525,-6.871428571428574
2024-07-26,42.54285714285714,fear,17357.880859375,-0.03351334807732664,0.021194330970206066,0.06092963672053231,0.1368663031865367,0.21729548054034797,-0.4571428571428626
2024-07-29,42.07142857142857,fear,17370.19921875,-0.0673635993398356,0.022142583910887303,0.06611381607013267,0.13023000284925845,0.21601652075179945,-6.357142857142868
2024-07-30,40.8,fear,17147.419921875,-0.04552115222326969,0.02382920444368053,0.082797851672064,0.14779658337356927,0.20427043563746783,-6.05714285714285
2024-07-31,46.885714285714286,neutral,17599.400390625,-0.07975219548162427,-0.004714405109460307,0.06326065574188933,0.11523341804191878,0.1962668960778915,8.271428571428572
2024-08-01,42.68571428571429,fear,17194.150390625,-0.031064684630549233,0.030211946400284795,0.08222443474996322,0.12782315479067474,0.2164922549854289,3.614285714285721
2024-08-02,41.385714285714286,fear,16776.16015625,-0.0018394778490775643,0.021467405034627518,0.0786228923716854,0.17154458160843467,0.2618751683762557,-1.1571428571428513
2024-08-05,33.05714285714286,fear,16200.080078125,0.03583496464680391,0.054581255083977265,0.1259154173258934,0.2155699220719034,0.3112712478152535,-9.014285714285712
2024-08-06,19.014285714285712,extreme fear,16366.849609375,0.05014769397983998,0.04648484986623225,0.11078068795453655,0.20927305539839902,0.3105771753999218,-21.785714285714285
2024-08-07,16.557142857142857,extreme fear,16195.8095703125,0.06154616938011248,0.030564727602125474,0.13851486347892483,0.20545998678646438,0.32042799699406244,-30.32857142857143
2024-08-08,17.65714285714286,extreme fear,16660.01953125,0.05609119887267533,0.013480180962798016,0.13946269195644034,0.1833281164089271,0.30143307154923904,-25.028571428571432
2024-08-09,24.085714285714285,extreme fear,16745.30078125,0.05293544340914669,0.016755750272289482,0.15073841845088531,0.17309683663583786,0.29667068442942357,-17.3
2024-08-12,23.8,extreme fear,16780.609375,0.06532302443575588,0.036644671723967015,0.1493491604428101,0.1709913972507331,0.2937950843561068,-9.257142857142856
2024-08-13,25.514285714285712,fear,17187.609375,0.03661533517513971,0.022229403994701746,0.12282978653772214,0.160466251578399,0.25805631236892124,6.5
2024-08-14,26.428571428571438,fear,17192.599609375,0.04225019144887798,0.028580951719893166,0.12149417939745377,0.1648482478664568,0.2580860383356711,9.87142857142858
2024-08-15,32.37142857142857,fear,17594.5,0.0014123509832617565,-0.00013465234164089512,0.09299614670067347,0.13906389869703606,0.2114552399187246,14.714285714285708
2024-08-16,33.74285714285715,fear,17631.720703125,0.0139560037002735,-0.00020758928249986486,0.08370877195431126,0.13750951127789146,0.20083908607101386,9.657142857142862
2024-08-19,39.88571428571429,fear,17876.76953125,-0.008446716266942933,-0.01697559223267453,0.04493818684470274,0.11666480569121984,0.18032010817110988,16.085714285714293
2024-08-20,44.68571428571429,fear,17816.939453125,-0.0034865213965861175,0.011059195443942516,0.054715968267996296,0.09581164694369493,0.2065225410377436,19.171428571428578
2024-08-21,50.22857142857144,neutral,17918.990234375,-0.020255657978076935,0.0016368153417893883,0.05962838612972021,0.0763402086408198,0.19701438429006068,23.800000000000004
2024-08-22,46.77142857142858,neutral,17619.349609375,-0.005841300851436526,0.02014375841013738,0.07643817992625523,0.07985771591003199,0.22276190715840083,14.400000000000013
2024-08-23,51.57142857142857,neutral,17877.7890625,-0.009182898472572254,0.011004183350762142,0.06122853645650572,0.06698091687616925,0.2076516033118958,17.828571428571422
2024-08-26,52.94285714285714,neutral,17725.76953125,-0.03325490320523372,0.020108656248836176,0.07209170000332765,0.046184194665384926,0.22449748192790464,13.05714285714285
2024-08-27,52.28571428571429,neutral,17754.8203125,-0.03776549238169036,0.024526790039852697,0.07322065266606725,0.06153027544896483,0.208435253278489,7.600000000000001
2024-08-28,51.08571428571429,neutral,17556.029296875,-0.024400115389489052,0.032100683892986925,0.09217753382668681,0.045235750226924054,0.21209816294637918,0.857142857142847
2024-08-29,56.057142857142864,greed,17516.4296875,-0.0471328703453856,0.038406241818506937,0.0881487157369667,0.04388625321851847,0.22728951346124604,9.285714285714285
2024-08-30,60.31428571428573,greed,17713.619140625,-0.04680125075901054,0.011106721490008242,0.08493751442354402,0.047370970407766944,0.22548019581949053,8.742857142857162
2024-09-03,56.34285714285714,greed,17136.30078125,-0.006443626502857458,0.04603200944267383,0.1323301024210073,0.054443429552532896,0.26634043729810597,3.3999999999999986
2024-09-04,56.62857142857143,greed,17084.30078125,0.01821722291184269,0.04882726534617743,0.14028138497949394,0.0650843096309408,0.2759491592816048,4.342857142857142
2024-09-05,50.62857142857143,neutral,17127.66015625,0.025807350637366833,0.05898000333433617,0.1522367305626111,0.019889474285586628,0.2774360324046379,-0.4571428571428555
2024-09-06,39.34285714285715,fear,16690.830078125,0.059502756062840945,0.07387711136764019,0.18030437512177167,0.044651436013763535,0.31126255820906534,-16.714285714285715
2024-09-09,41.971428571428575,fear,16884.599609375,0.04190394006187459,0.07689375777552465,0.17620612811114977,0.045239426876956035,0.3055133566958148,-18.342857142857156
2024-09-10,39.6857142857143,fear,17025.880859375,0.035368489446959916,0.07434201447222288,0.15921693662371306,0.016276920327291222,0.3004378329819801,-16.657142857142844
2024-09-11,43.08571428571429,fear,17395.529296875,0.010219377711429223,0.05096260477307002,0.13174137437207456,0.02061222402352625,0.28474101699307397,-13.542857142857144
2024-09-12,42.97142857142857,fear,17569.6796875,0.02528792722192308,0.04401103374554616,0.14031052252215392,0.013601868275380236,0.2711649463586727,-7.6571428571428655
2024-09-13,48.62857142857143,neutral,17683.98046875,0.014947983244899321,0.04629664604197958,0.125472846960051,-0.010170862179068707,0.258841589282673,9.285714285714285
2024-09-16,50.31428571428571,neutral,17592.130859375,0.02172213672861334,0.041124011079616496,0.1327064846442907,0.009018702986764549,0.2773165958545696,8.342857142857135
2024-09-17,54.62857142857143,neutral,17628.060546875,0.025326608289540253,0.04192290633929141,0.14441918164254952,0.003606200031532669,0.28383269438917247,14.942857142857136
2024-09-18,55.17142857142858,greed,17573.30078125,0.028959281047131746,0.04554116518644569,0.14429615683415342,0.011992624642540806,0.2967956761466759,12.085714285714289
2024-09-19,63.80000000000001,greed,18013.98046875,0.00978732013481709,0.026400068176214653,0.07653549901237722,0.00969299235684784,0.2531084255522891,20.828571428571443
2024-09-20,61.2,greed,17948.3203125,0.009542371000071714,0.03296628558121517,0.0793639289888286,0.018026147119442282,0.2534799347954304,12.57142857142857
2024-09-23,63.85714285714287,greed,17974.26953125,0.011956001341327127,0.03368704352336982,0.08892322858217683,-0.00418654009105468,0.24537462731556592,13.542857142857159
2024-09-24,66.42857142857143,greed,18074.51953125,-0.009082407748995713,0.011183194055339962,0.09352178491950758,-0.014965279376159102,0.24396503451314944,11.799999999999997
2024-09-25,65.74285714285715,greed,18082.2109375,-0.008687643199052242,0.01843133552788201,0.10778106331196535,-0.04198716106947309,0.2493577510355265,10.57142857142857
2024-09-26,70.74285714285713,greed,18190.2890625,-0.014942510963739664,0.018049208089652824,0.10060699454593958,-0.04898217927920845,0.24572015803418457,6.942857142857122
2024-09-27,67.31428571428572,greed,18119.58984375,0.001007736145379523,0.024702524352635535,0.08843685022361192,-0.036959954641633375,0.25583196708500267,6.114285714285714
2024-09-30,73.6857142857143,greed,18189.169921875,-0.014583927270423569,0.028785265098619117,0.07134020662836482,-0.03233347883114257,0.2559149691474849,9.82857142857143
2024-10-01,70.31428571428572,greed,17910.359375,0.015218038966624547,0.038947867984921336,0.07819104341673766,-0.07591974965605619,0.2719180720305898,3.885714285714286
2024-10-02,70.57142857142857,greed,17925.119140625,0.020446168146764254,0.009485641276137713,0.07562961848340222,-0.13039406227795947,0.2798615028382505,4.828571428571422
2024-10-03,69.42857142857143,greed,17918.48046875,0.020290242419499283,0.017938990623987072,0.0950526592765717,-0.12920854015287553,0.27177968102502414,-1.3142857142857025
2024-10-04,71.4,greed,18137.849609375,0.01130728549232174,0.002322814461600986,0.09522247105204196,-0.15822931135351348,0.27045826024847264,4.085714285714289
2024-10-07,70.82857142857144,greed,17923.900390625,0.03229146836827623,0.028747623007295164,0.08735706306948532,-0.04457342822089527,0.2845770372289007,-2.857142857142861
2024-10-08,71.17142857142856,greed,18182.919921875,0.00729640357242034,0.04402762508385116,0.07127353269267234,-0.09875253164590958,0.22116963517982136,0.857142857142847
2024-10-09,71.14285714285715,greed,18291.619140625,0.004125437825917011,0.053458460366871074,0.04756340661050262,-0.08567629749322736,0.24071079768964387,0.5714285714285836
2024-10-10,70.28571428571429,greed,18282.05078125,0.005008113960820015,0.054957101238086725,0.04408962855259535,-0.07934396036071067,0.23190223505166974,0.8571428571428612
2024-10-11,71.65714285714286,greed,18342.939453125,0.007992793548692756,0.052108350187960895,0.03824093590166089,-0.0828531073295935,0.235902246532401,0.2571428571428527
2024-10-14,74.22857142857143,greed,18502.689453125,0.0020170209630632208,0.04208636476728422,0.0545078064559239,-0.11866000899151374,0.21941943195124614,3.3999999999999915
2024-10-15,71.14285714285715,greed,18315.58984375,0.014423760837281918,0.04996458575355556,0.05583763490417892,-0.11078756762670805,0.2382877590406567,-0.028571428571410706
2024-10-16,69.02857142857142,greed,18367.080078125,-0.0049234656306476055,0.04032052505623973,0.06877081905519433,-0.13590509089536362,0.25172531315315005,-2.114285714285728
2024-10-17,68.57142857142857,greed,18373.609375,0.0022794029480122102,0.01668206607472844,0.07528025080129352,-0.11283517630160789,0.24927386086191894,-1.7142857142857224
2024-10-18,72.42857142857143,greed,18489.55078125,0.0015716224852508898,0.016347599203519803,0.0821971869668785,-0.09635171892908267,0.22990551039702534,0.7714285714285722
2024-10-21,69.8,greed,18540.009765625,0.0014660017898369126,0.024134881435156297,0.08164342635253052,-0.07410841312891192,0.23742118107113153,-4.428571428571431
2024-10-22,70.37142857142858,greed,18579.76953125,0.007157272243142554,0.020795257610711992,0.07397999462200677,-0.06441576555145134,0.24893202262793812,-0.7714285714285722
2024-10-23,63.2,greed,18276.650390625,0.0181258211868478,0.03806876623338451,0.058280902940857526,-0.04981873110168211,0.2933147175384405,-5.828571428571422
2024-10-24,62.94285714285714,greed,18415.490234375,-0.017395129843029822,0.03193833825569947,0.07157559166763794,-0.05181344127857712,0.29388302625241924,-5.628571428571426
2024-10-25,58.74285714285715,greed,18518.609375,-0.015049156633825223,0.02895630324563725,0.06014009556265609,-0.05790227060448483,0.29375107050256033,-13.685714285714283
2024-10-28,60.85714285714287,greed,18567.189453125,-0.020854474790196642,0.032698073645325954,0.06002850079646338,-0.04612702535901858,0.27004362639446833,-8.942857142857129
2024-10-29,60.057142857142864,greed,18712.75,-0.014619982531963505,0.01858254231740397,0.04888054685308152,-0.039279076097847754,0.2678500454235748,-10.314285714285717
2024-10-30,57.2,greed,18607.9296875,0.020181773143590043,0.03279463350428147,0.04213425475950072,-0.04104107581823102,0.2808905183651962,-6.0
2024-10-31,40.45714285714286,fear,18095.150390625,0.06489642371159321,0.0723287068563454,0.08614844900281349,-0.022408779458671035,0.29032586748197486,-22.48571428571428
2024-11-01,50.48571428571429,neutral,18239.919921875,0.057393858058801595,0.06803704400514876,0.07962809938151838,-0.027508879851124934,0.2883719271742451,-8.25714285714286
2024-11-04,42.42857142857143,fear,18179.98046875,0.06153908134269437,0.08554127297046143,0.08866949930974477,-0.013852591546118176,0.26809763486836813,-18.428571428571438
2024-11-05,43.54285714285715,fear,18439.169921875,0.045676159627491275,0.06839189882696006,0.058800394667644085,-0.0276720699555284,0.2475908167215788,-16.514285714285712
2024-11-06,44.0,fear,18983.470703125,0.013024488717929605,0.046161149445698824,0.03849658682301427,-0.014493180076376011,0.2393502900395359,-13.200000000000003
2024-11-07,59.05714285714286,greed,19269.4609375,-0.008397253426021045,0.024247098408224588,0.01942962694775696,-0.013460215342362858,0.21790126134658516,18.599999999999994
2024-11-08,59.42857142857144,greed,19286.779296875,-0.03145471552880241,0.02076349458537563,0.018829993141148416,-0.007257238123872689,0.2136013264429537,8.94285714285715
2024-11-11,66.6,greed,19298.759765625,-0.026268486934221458,0.03814394646676722,0.033519296951259214,-0.009660696095978527,0.18506886726144667,24.171428571428564
2024-11-12,66.71428571428571,greed,19281.400390625,-0.015244208488244149,0.03222999577495189,0.0386574172790588,-0.003646041253527521,0.18770366154964147,23.171428571428557
2024-11-13,66.31428571428572,greed,19230.720703125,-0.0137581987804547,0.03619209132848056,0.042148137608190916,-0.0007935098148724729,0.18082263598212056,22.314285714285717
2024-11-14,60.31428571428573,greed,19107.650390625,-0.007077294486000696,0.05580174498577506,0.04964501600052418,0.001834895769927014,0.17402449546499343,1.257142857142874
2024-11-15,51.2,neutral,18680.119140625,0.017319549600537165,0.07649530474044886,0.06864197303680042,0.01030622358057176,0.20792754579803208,-8.228571428571435
2024-11-18,50.285714285714285,neutral,18791.810546875,0.013997017276163426,0.03197557280343721,0.038963739918704166,0.007127024145221261,0.17487619014557843,-16.31428571428571
2024-11-19,49.51428571428572,neutral,18987.470703125,0.009839650633101549,0.02029226715602439,0.015771399416864673,-0.013180258157491798,0.173040918739074,-17.19999999999999
2024-11-20,49.51428571428572,neutral,18966.140625,0.004974119174548708,0.03197587724176221,0.003176713765402628,0.012286080539909428,0.20593905833833803,-16.799999999999997
2024-11-21,56.60000000000001,greed,18972.419921875,0.012953012900407845,0.04176910171518511,0.0054204916491136235,0.006774018906350321,0.21363484144696465,-3.7142857142857224
2024-11-22,60.71428571428572,greed,19003.650390625,0.021064312376662064,0.0540675316389152,-0.024165381877186642,0.009062403615095027,0.22159106150350016,9.51428571428572
2024-11-25,62.88571428571429,greed,19054.83984375,0.02236021483223083,0.05067056659448599,-0.010892799340062709,0.0030926362007355213,0.22623384109885136,12.600000000000009
2024-11-26,65.91428571428573,greed,19174.30078125,0.029248438614429606,0.02856576215601092,-0.04297999377014439,0.003562507677818294,0.21391231875510464,16.400000000000006
2024-11-27,64.4,greed,19060.48046875,0.033565748666405826,0.022366099031393194,-0.04067685039583091,0.017758233812885438,0.22838823293369392,14.885714285714286
2024-11-29,65.0,greed,19218.169921875,0.033385052374040214,0.0048193527792455,-0.03462553696996751,0.012608917159389943,0.22041224211747035,8.399999999999991
2024-12-02,65.31428571428572,greed,19403.94921875,0.01714806767549537,-0.006347169581900958,-0.06878442311296573,-0.005437037523168486,0.2113585930377011,4.599999999999994
2024-12-03,59.57142857142858,greed,19480.91015625,0.010591398269900854,0.007226024355172944,-0.06594606939926972,0.0025172880582413626,0.2103197781963233,-3.3142857142857167
2024-12-04,57.48571428571429,greed,19735.119140625,0.015189747892523142,0.006580215057211403,-0.1148611676459943,-0.007290501021289697,0.1930964400491233,-8.428571428571438
2024-12-05,54.91428571428572,neutral,19700.259765625,0.01028311710277463,-0.010689203118653401,-0.11493047214538432,0.0007477296708393588,0.1967603734603356,-9.485714285714288
2024-12-06,52.142857142857146,neutral,19859.76953125,0.003371195812199579,-0.019178906949330887,-0.11134672580265415,-0.012280538879931746,0.19105865520767584,-12.857142857142854
2024-12-09,49.25714285714287,neutral,19736.689453125,0.02215169737120104,-0.029136527436162685,-0.12330739120560386,-0.003759456160377095,0.19543145424848718,-16.05714285714285
2024-12-10,46.971428571428575,neutral,19687.240234375,0.021426076355967716,-0.030432941228291988,-0.09819306147591034,-0.014243243487240487,0.17818290658001734,-12.600000000000001
2024-12-11,49.2,neutral,20034.890625,-0.032054139146317384,-0.04943875255121344,-0.11111767518071991,-0.01665492933031676,0.1508627917079033,-8.285714285714285
2024-12-12,47.114285714285714,neutral,19902.83984375,-0.026632898453757825,-0.019676055179782548,-0.12052152968905383,-0.01918067989276817,0.16121423469915475,-7.800000000000004
2024-12-13,49.114285714285714,neutral,19926.720703125,-0.017771167620895367,-0.029529778100052306,-0.1091966748088039,-0.019092512889756885,0.13883868051310255,-3.028571428571432
2024-12-16,56.057142857142864,greed,20173.890625,-0.020274213498418847,-0.026950250517183028,-0.12304318546016701,-0.03601092532194694,0.1404027018214291,6.799999999999997
2024-12-17,51.4,neutral,20109.060546875,-0.0038753519747152243,-0.017518533458031005,-0.11562000920954574,-0.02377484729510626,0.15906056806055346,4.4285714285714235
2024-12-18,33.12857142857143,fear,19392.689453125,0.03236631635813958,0.03179808515551885,-0.06209038783844223,0.026805969590062872,0.20812691477146328,-16.07142857142857
2024-12-19,19.51428571428572,extreme fear,19372.76953125,0.01802838592910594,0.03514779624831821,-0.05682771141597143,0.031011634605516036,0.21623497382460766,-27.599999999999994
2024-12-20,27.600000000000005,fear,19572.599609375,-0.004384218171708643,0.019501812712306776,-0.08550627466590477,0.030415507329432767,0.20644733035690144,-21.51428571428571
2024-12-23,30.142857142857142,fear,19764.880859375,-0.022974679185056246,-0.021404165512555418,-0.09920887337754514,0.025731502342133616,0.19368792441691718,-25.91428571428572
2024-12-24,34.51428571428571,fear,20031.130859375,-0.037458783637461135,-0.0148539300009487,-0.13519659194540845,0.016903669181339787,0.1718933780709888,-16.885714285714286
2024-12-26,34.17142857142857,fear,20020.359375,-0.019913712837634767,-0.01938222262805911,-0.1359151582412591,0.009117281392457599,0.16976322150186185,1.0428571428571374
2024-12-27,33.82857142857143,fear,19722.029296875,0.00724829933690696,-0.002042350524313563,-0.11520815823121333,0.034028017725657556,0.17847863850692813,14.31428571428571
2024-12-30,28.6,fear,19486.7890625,0.00014833767588529057,0.0072177304415772525,-0.09677008742701887,0.057182871087744225,0.19237863071495953,0.9999999999999964
2024-12-31,26.314285714285717,fear,19310.7890625,0.008704553518293023,0.004203446826397617,-0.14293458846070906,0.05705258677852121,0.21154139464620858,-3.8285714285714256
2025-01-02,24.31428571428572,extreme fear,19280.7890625,-0.0061801517945526685,0.019357634562576553,-0.19153775353624747,0.059005462448251444,0.22127625822497388,-10.199999999999992
2025-01-03,28.885714285714283,fear,19621.6796875,-0.027193394583080344,0.003600629087325613,-0.2047948996147836,0.050437076336561804,0.2019500711704807,-5.285714285714288
2025-01-06,33.77142857142857,fear,19864.98046875,-0.04130836398459525,-0.0036743169463379077,-0.2314157982552132,0.038544195334322406,0.1819804992099987,-0.05714285714285694
2025-01-07,34.31428571428572,fear,19489.6796875,0.0011057534857190632,0.0017301825204765198,-0.12133134162752002,0.05622717391696486,0.21455816559966223,5.714285714285715
2025-01-08,31.91428571428572,fear,19478.880859375,-0.0072176526921634565,0.012084301637981909,-0.1587139597402515,0.05962607539595921,0.21844271043950148,5.600000000000005
2025-01-10,25.62857142857143,fear,19161.630859375,0.0244534696870935,0.025166360794862452,-0.12719010922197116,0.07912530686985875,0.23736175248490055,1.3142857142857096
2025-01-13,25.34285714285715,fear,19088.099609375,0.035031234181719384,0.02943454931988354,-0.11822125757960089,0.08604264744057333,0.22965357894884408,-3.542857142857134
2025-01-14,25.142857142857142,fear,19044.390625,0.050668421886037596,0.047323645988279095,-0.11663385544135785,0.09668252462790461,0.23553543899491403,-8.62857142857143
2025-01-15,27.428571428571427,fear,19511.23046875,0.027801896944368076,0.02642268325033159,-0.16421672214019367,0.07095502890462724,0.20522335393778612,-6.88571428571429
2025-01-16,27.342857142857145,fear,19338.2890625,0.03185450981516991,0.03635123566790455,-0.15781328210185352,0.08459334844530009,0.18698816830761178,-4.5714285714285765
2025-01-17,36.02857142857143,fear,19630.19921875,-0.014690077131237711,0.021703843985600102,-0.19150589284566533,0.06431367406445476,0.1831168931956919,10.400000000000002
2025-01-21,39.91428571428572,fear,19756.779296875,-0.001173746630285466,0.010405546118416042,-0.17494548696743828,0.063939583238388,0.18622672142503305,14.57142857142857
2025-01-22,41.62857142857143,fear,20009.33984375,-0.018842177412852656,-0.024255176928118183,-0.164987405295691,0.05240658122349506,0.17451352307935886,16.48571428571429
2025-01-23,43.68571428571429,fear,20053.6796875,-0.01854670530774627,-0.0382348781843731,-0.14399554944521953,0.05259087815476504,0.176909162945859,16.257142857142863
2025-01-24,45.8,neutral,19954.30078125,-0.01638049519791418,-0.04650176252339089,-0.12886251221296474,0.06135415669515165,0.19358226932986144,18.457142857142852
2025-01-27,37.971428571428575,fear,19341.830078125,0.0025918364070263156,-0.013782062577495369,-0.10214644688583285,0.09081141635927725,0.23346390297017572,1.942857142857143
2025-01-28,40.62857142857143,fear,19733.58984375,-0.004032226935394734,-0.06026120595851103,-0.11514729703220572,0.07074638163553226,0.20024381413433123,0.7142857142857153
2025-01-29,42.4,fear,19632.3203125,0.003056682280534684,-0.03998717437006971,-0.11134600668460848,0.07590182324507144,0.1950609983457603,0.7714285714285651
2025-01-30,45.91428571428571,neutral,19681.75,0.00560113985671995,-0.06765458086171194,-0.10014403016118989,0.04920196930532095,0.1986794555870286,2.2285714285714207
2025-01-31,43.771428571428565,fear,19627.439453125,-0.005300694609119527,-0.0683878964487794,-0.0840511564595523,0.072660554037421,0.18483052813200262,-2.028571428571432
2025-02-03,37.4,fear,19391.9609375,0.016620732415292938,-0.043277235935799796,-0.07981249075909758,0.07861968413940867,0.1811379030695306,-0.5714285714285765
2025-02-04,37.142857142857146,fear,19654.01953125,-0.0005169505522188977,-0.08063285798130115,-0.09994695344006643,0.07710384067826448,0.1468692095227817,-3.4857142857142875
2025-02-05,38.62857142857143,fear,19692.330078125,-0.0021521505686155074,-0.07597421783326375,-0.0992350785367836,0.07872959342415298,0.1695523508964516,-3.771428571428565
2025-02-06,39.68571428571429,fear,19791.990234375,0.007763261238788344,-0.11740456085306761,-0.094171914360479,0.08377274226799658,0.17414517927124673,-6.228571428571421
2025-02-07,38.371428571428574,fear,19523.400390625,0.025782862132290862,-0.10691276824155627,-0.08167022326272932,0.0953727303003078,0.18332207714280369,-5.3999999999999915
2025-02-10,44.71428571428572,fear,19714.26953125,0.01658647477943176,-0.10478807288423098,-0.05102546081686943,0.09980744436186262,0.17003932945936806,7.314285714285724
2025-02-11,45.4,neutral,19643.859375,0.020993360679665285,-0.11916444547317984,-0.03226298453635723,0.10533985254615996,0.15034168995241037,8.257142857142853
2025-02-12,41.371428571428574,fear,19649.94921875,0.015898776774033507,-0.09648164246607671,-0.02560508764037439,0.10487155362002953,0.14741619282969687,2.74285714285714
2025-02-13,46.60000000000001,neutral,19945.640625,-0.021138998105005746,-0.10714022722697081,-0.04177957119389342,0.08409556129511375,0.1319957721024565,6.914285714285718
2025-02-14,43.68571428571429,fear,20026.76953125,-0.036942545456247755,-0.12596391977690802,-0.040728981306856316,0.08004286450186893,0.1361608183421681,5.314285714285717
2025-02-18,46.8,neutral,20041.259765625,-0.050638989389565014,-0.11428776084493664,-0.04120493610593379,0.06355336281353163,0.13180162993823785,2.0857142857142748
2025-02-19,47.62857142857143,neutral,20056.25,-0.04891194686818323,-0.11789936506699905,-0.04554884699283268,0.05567388594577749,0.14109418822062958,2.228571428571435
2025-02-20,44.22857142857144,fear,19962.359375,-0.07103065456785462,-0.1091207984401894,-0.05458867509242005,0.057004843490600754,0.13349675287318075,2.8571428571428683
2025-02-21,36.971428571428575,fear,19524.009765625,-0.03466144899914403,-0.06839885545571744,-0.030642759270861686,0.10103095217397096,0.17105450990682236,-9.628571428571433
2025-02-24,29.542857142857144,fear,19286.9296875,-0.048568655019368245,-0.05262995867910869,-0.028502138956636336,0.11211527236506913,0.20040257590247923,-14.142857142857146
2025-02-25,24.2,extreme fear,19026.390625,-0.03895801801609444,-0.05925301944913686,0.009080520559847427,0.13233613016131374,0.20245512195642723,-22.599999999999998
2025-02-26,21.25714285714286,extreme fear,19075.259765625,-0.027393037017332533,-0.06664289159725356,0.0013462300286088968,0.13183992722903826,0.18835660515353814,-26.371428571428574
